GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62115	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_076650	110.17	173.65	156.93	175.62	174.07	156.20	159.40	135.91	152.91	147.33	149.60	170.03	167.67	179.43	54.86	68.98	73.78	57.67	8.39	11.01	157.56	192.72	135.13	170.90	141.35	148.63	106.05	133.99	129.89	148.92	29.82	29.30	24.52	27.29	29.85	32.90	27.77	34.20	27.13	19.77	32.54	15.86	34.51	42.35	70.26	62.54	26.39	49.33	72.74	40.45	81.49	47.49	58.58	60.90	62.46	25.17	59.83	54.47	57.26	51.56	49.88	49.24	64.39	15.67	73.46	290.95	22.84	8.07	9.31	9.70	24.12	30.02	11.17	19.89	9.67	2.92	12.40	22.84	22.60	28.39	35.56	8.64	7.47	13.98	17.29	10.23	17.29	4.31	22.53	0.05	12.04	22.98	35.12	15.94	22.26
AFUB_076660	120.00	161.65	137.10	152.60	161.01	144.36	144.07	133.62	141.16	140.28	135.20	165.45	145.34	154.33	67.76	65.31	80.95	62.02	11.48	15.76	149.94	185.43	136.86	152.32	125.83	139.34	106.12	118.72	114.57	143.45	29.61	33.03	31.74	32.81	35.78	34.32	28.83	35.90	28.26	25.01	33.90	19.73	32.16	44.39	64.76	57.52	29.12	45.53	68.32	43.38	72.74	47.52	61.31	52.29	63.17	25.62	49.98	63.40	57.62	52.06	47.40	59.64	55.85	16.80	77.61	271.39	31.00	6.72	13.39	6.49	20.28	30.53	12.72	15.23	12.87	5.95	15.57	31.00	17.05	32.21	32.93	8.42	9.01	14.59	19.91	8.34	19.91	7.57	21.34	0.15	6.86	26.21	35.26	18.62	26.81
AFUB_076670	122.67	184.01	153.65	161.03	164.03	152.52	164.92	147.90	159.29	148.33	147.11	175.24	147.52	174.55	67.41	66.12	77.07	61.76	8.82	15.19	154.55	191.61	128.20	167.49	144.71	154.33	109.73	127.51	127.32	152.35	30.34	32.79	34.08	32.25	35.27	35.37	31.27	37.18	28.65	24.30	36.54	16.26	29.82	43.25	70.95	59.87	25.77	44.06	69.74	41.34	75.72	41.42	55.59	57.55	59.12	25.50	54.11	58.84	57.70	56.45	46.70	54.10	57.99	14.93	75.63	276.03	20.32	6.50	11.56	10.52	24.48	33.23	14.96	13.73	11.67	4.71	23.58	20.32	22.35	33.45	31.03	9.26	12.03	17.34	26.95	14.26	26.95	5.92	19.19	0.03	7.12	29.24	37.38	19.78	27.81
AFUB_076680	111.40	153.64	134.27	146.85	156.69	142.39	136.47	129.71	153.24	134.85	130.34	154.81	124.46	165.11	45.43	49.46	62.00	44.90	7.13	11.64	140.95	168.83	112.93	143.16	115.55	132.75	96.15	116.54	113.45	137.07	17.35	18.07	18.21	17.00	21.13	18.24	17.70	21.08	18.05	15.08	21.18	11.64	24.95	40.44	56.16	45.51	18.02	39.90	55.58	33.41	56.50	33.22	45.70	46.41	46.77	19.70	44.75	50.29	47.84	48.66	40.55	48.60	51.47	12.49	61.72	227.53	14.64	5.79	7.38	7.07	16.47	22.24	9.83	11.14	9.45	5.25	16.52	14.64	16.96	25.14	22.04	6.76	8.72	17.38	20.41	8.52	20.41	4.52	15.63	0.25	6.07	17.74	23.73	11.93	15.35
AFUB_076690	115.97	166.79	141.97	146.03	168.13	146.59	151.44	135.70	151.72	139.08	136.24	158.78	154.09	169.57	62.42	65.34	70.98	57.58	9.79	15.30	148.78	178.60	127.01	160.59	130.45	149.75	107.05	123.18	122.49	140.27	28.03	30.19	30.53	30.13	33.63	34.24	28.69	33.55	30.33	25.01	37.19	16.60	31.60	42.01	68.72	55.50	26.74	43.83	65.15	39.15	72.01	46.17	57.11	55.49	60.90	24.90	52.44	55.41	55.14	54.66	41.40	54.96	61.29	16.86	74.07	264.09	19.61	7.36	10.18	8.84	18.61	24.88	13.93	16.18	9.77	5.81	21.09	19.61	15.16	26.51	30.63	7.55	9.90	16.28	22.46	11.61	22.46	8.44	16.42	0.17	8.23	25.12	39.11	17.50	27.78
AFUB_076700	115.75	161.84	144.64	155.06	160.24	144.32	155.59	140.70	148.60	147.60	129.80	163.35	150.13	173.07	65.27	62.81	75.19	58.59	10.32	15.42	148.61	184.03	126.64	164.29	130.48	150.57	108.23	128.39	123.21	155.30	32.21	32.53	33.92	30.92	33.07	36.13	32.12	35.02	31.09	25.80	37.16	18.30	32.89	45.57	73.14	58.92	27.54	46.21	64.57	41.96	72.40	46.82	56.91	54.53	65.87	26.27	52.49	64.43	58.65	56.49	46.28	54.16	57.89	16.76	73.98	277.73	23.37	8.95	14.65	7.27	26.55	31.39	13.97	16.25	11.39	6.25	15.76	23.37	16.31	31.72	27.38	6.25	9.70	19.40	26.00	10.01	26.00	8.54	20.16	0.11	6.68	25.67	37.54	19.28	26.93
AFUB_076710	118.49	183.12	158.68	172.14	183.23	157.08	160.97	146.20	156.03	162.57	145.30	175.18	166.58	176.79	73.56	73.30	78.51	71.22	8.61	17.20	159.96	192.08	153.43	156.33	150.41	160.44	111.64	124.45	131.90	155.54	38.41	36.98	37.26	33.67	36.63	39.29	34.77	39.38	34.14	26.43	35.24	17.99	31.88	44.09	71.78	56.53	34.01	49.08	65.31	43.33	73.09	45.79	62.13	62.88	65.22	29.34	60.37	61.06	67.38	61.25	50.86	49.66	58.27	21.35	70.57	299.85	23.09	8.00	10.05	5.77	22.18	34.99	9.69	14.41	11.85	4.12	15.66	23.09	19.63	37.88	24.94	4.46	8.43	22.30	17.81	13.58	17.81	8.79	15.98	0.05	9.45	31.09	41.92	22.44	33.44
AFUB_076720	114.44	169.09	159.03	160.21	166.83	148.02	147.63	139.46	154.98	146.89	137.54	169.43	163.17	165.97	62.61	62.76	75.05	61.21	8.28	13.23	147.74	186.98	137.70	156.94	139.45	153.98	106.27	125.56	128.12	145.04	31.45	31.43	34.45	32.22	34.69	33.71	31.87	36.78	30.74	22.56	37.02	18.05	33.25	46.15	69.55	59.65	26.91	49.47	66.00	44.62	72.52	47.70	55.39	59.68	58.59	26.33	59.29	60.43	57.46	57.72	43.96	50.34	56.15	18.71	73.00	271.34	20.71	8.12	11.58	7.41	28.33	32.46	12.62	17.13	13.56	3.69	12.36	20.71	13.24	27.83	29.63	6.32	9.73	17.09	21.39	7.38	21.39	8.05	23.30	0.13	7.78	27.76	36.37	17.89	28.08
AFUB_076730	121.83	176.79	160.75	167.91	177.06	162.88	162.62	157.21	157.73	160.67	146.81	184.87	171.28	189.06	65.18	65.28	78.94	64.46	9.37	13.92	162.55	198.10	140.27	179.25	145.21	157.55	113.10	131.06	136.47	153.22	32.71	33.58	31.44	32.37	35.45	33.00	30.54	35.28	33.72	22.43	35.01	16.49	36.07	49.79	70.07	61.67	29.16	49.71	70.82	44.40	78.24	48.02	60.33	67.25	55.94	25.84	64.34	62.67	57.61	58.29	46.65	59.82	65.78	24.02	75.53	296.15	28.55	8.58	13.07	8.15	22.09	33.20	10.80	19.47	13.24	3.91	14.73	28.55	17.69	31.26	30.91	6.09	8.90	21.26	23.11	9.94	23.11	6.61	23.71	0.25	6.81	28.98	39.06	19.31	26.96
AFUB_076740	119.19	177.71	155.45	162.80	177.42	162.51	160.80	151.61	164.23	156.71	155.74	178.83	164.21	184.61	66.43	67.41	75.45	69.71	10.03	16.08	153.45	184.79	142.72	172.04	147.33	152.83	112.50	138.11	130.82	156.89	32.11	31.96	37.40	33.15	34.62	37.34	31.72	39.70	28.04	27.69	40.88	17.48	33.71	46.71	75.83	64.73	29.51	51.53	70.71	47.19	79.13	48.02	61.02	60.92	64.12	28.07	61.67	65.22	62.08	58.26	48.53	58.63	67.66	20.59	77.83	283.63	23.39	10.17	13.99	10.30	19.92	30.11	14.49	15.66	12.65	3.96	19.01	23.39	19.51	38.31	38.98	6.07	8.16	14.66	20.76	9.38	20.76	7.64	16.71	0.13	10.72	30.73	38.76	20.67	29.73
AFUB_076750	123.45	180.31	156.68	176.38	184.05	165.25	154.31	152.00	163.98	156.74	149.76	174.55	160.91	185.54	66.94	71.34	79.36	70.93	10.11	17.08	160.41	189.83	140.61	173.36	145.91	158.56	115.76	129.08	126.86	159.19	34.35	36.41	36.69	34.53	35.56	38.61	31.37	37.24	32.46	25.56	37.94	18.24	33.78	49.07	77.33	56.23	29.64	49.52	68.25	44.18	78.46	47.35	61.02	56.53	64.72	29.79	70.61	63.48	54.58	64.65	46.82	56.18	60.86	23.71	76.56	277.19	21.74	8.99	12.95	6.51	23.73	33.04	12.02	16.88	11.00	5.69	16.99	21.74	18.48	34.08	33.21	7.00	9.99	19.65	25.91	10.66	25.91	6.49	20.34	0.05	7.89	29.73	41.16	23.09	31.40
AFUB_076760	110.23	168.35	138.41	150.39	164.87	141.40	142.16	126.58	139.78	143.52	128.57	154.36	147.61	163.34	65.95	61.84	71.47	59.10	9.13	16.28	137.57	179.89	126.19	157.51	132.80	134.99	104.16	112.81	114.29	136.62	33.83	34.23	33.77	32.00	36.30	41.93	33.55	38.55	31.09	23.92	38.82	17.90	34.11	43.01	63.14	56.09	30.15	45.51	66.99	36.49	64.09	43.34	59.14	54.65	56.96	30.55	56.49	57.55	55.72	54.04	40.81	53.27	59.59	20.84	71.25	256.89	20.85	8.75	12.18	7.16	27.08	31.54	15.23	17.49	12.18	4.85	19.96	20.85	15.35	37.58	34.04	6.37	8.95	19.02	22.52	13.10	22.52	6.18	18.78	0.16	7.82	31.20	42.22	21.26	31.46
AFUB_076770	114.97	172.74	150.35	161.02	167.12	144.29	149.41	138.16	151.06	151.73	132.67	160.42	147.49	173.33	58.77	62.61	69.88	56.28	8.38	13.70	153.89	195.14	133.60	156.80	138.02	151.81	107.58	125.89	123.27	146.29	27.17	29.28	28.05	28.44	31.44	32.27	27.51	32.61	28.15	21.32	32.16	14.99	30.28	43.39	69.03	53.70	27.44	44.91	68.49	42.05	74.09	45.60	54.00	55.53	58.87	24.42	56.16	60.87	56.52	53.99	41.89	53.06	61.15	16.20	73.55	266.79	21.61	7.56	10.36	9.51	24.18	31.60	11.17	16.40	11.91	3.68	13.50	21.61	16.96	31.30	30.32	7.84	7.47	17.89	24.85	8.11	24.85	6.92	21.36	0.08	7.44	24.57	35.21	17.46	27.38
AFUB_076780	123.94	176.32	147.08	165.21	170.92	155.16	163.81	141.12	156.24	150.74	145.27	173.44	157.56	180.42	65.59	64.63	75.53	64.15	10.90	15.77	155.49	199.84	125.78	159.53	138.33	151.69	112.29	122.36	122.61	151.30	31.38	31.88	32.24	33.92	35.71	37.45	30.38	36.60	34.85	25.18	38.75	16.98	34.80	39.41	69.72	56.45	29.83	47.33	64.56	37.69	73.57	41.94	53.41	59.85	64.09	24.62	58.04	64.99	55.22	59.81	43.36	58.51	57.31	21.04	78.93	275.71	25.59	12.92	14.79	9.86	24.02	31.40	16.91	17.81	11.85	8.84	23.84	25.59	18.93	35.06	34.41	7.69	11.55	17.70	24.82	11.09	24.82	7.68	22.82	0.00	10.33	29.51	41.24	21.36	31.51
AFUB_076790	119.81	182.92	149.22	168.09	173.19	155.31	150.91	147.51	156.72	160.91	153.13	176.34	162.35	181.75	65.96	66.57	74.70	63.38	9.33	15.93	152.85	195.90	141.11	170.76	142.93	155.16	117.69	130.15	124.40	147.97	31.36	31.67	32.70	32.20	32.63	37.69	28.42	34.74	30.07	23.76	37.37	16.08	31.84	43.86	70.15	59.13	29.19	48.18	68.63	43.36	77.10	47.81	59.66	60.03	62.81	24.48	60.71	64.24	58.63	60.29	46.28	53.82	62.08	19.76	80.05	282.60	21.64	8.42	11.06	8.09	23.74	35.71	13.03	16.15	12.97	5.35	20.59	21.64	15.79	29.41	31.10	7.17	9.56	17.90	20.02	9.94	20.02	7.25	18.31	0.11	8.35	29.18	39.26	19.69	30.38
AFUB_076800	118.69	180.40	155.39	176.82	176.41	154.88	157.44	148.03	159.60	162.33	140.75	183.27	162.89	191.22	62.47	61.40	69.48	59.56	9.39	13.47	156.45	199.06	129.51	169.04	151.94	166.72	109.68	131.57	130.39	161.42	31.18	30.68	31.82	29.77	33.75	34.19	26.58	34.56	28.50	22.88	35.21	14.17	32.13	43.56	65.69	53.48	29.20	44.65	65.23	40.32	74.24	48.60	50.65	56.51	58.83	25.22	64.94	59.00	55.26	56.84	48.88	50.92	60.89	20.51	73.80	278.67	24.87	9.69	9.38	9.37	27.34	31.11	12.35	20.29	11.12	5.24	16.87	24.87	15.81	29.34	27.95	4.59	8.17	15.66	25.28	11.28	25.28	9.39	25.02	0.04	6.42	27.17	36.77	19.46	28.76
AFUB_076810	129.22	187.08	160.37	178.10	178.77	155.34	167.24	150.25	171.86	160.89	159.09	186.61	174.61	183.21	64.80	67.73	76.28	64.93	9.40	16.93	170.80	206.50	149.28	176.64	162.00	171.92	111.66	144.58	131.55	168.84	37.75	37.59	38.72	34.55	36.44	38.60	33.03	37.65	33.70	28.29	39.76	20.29	35.59	45.39	69.68	56.67	29.83	49.16	66.84	46.61	77.17	49.37	61.00	61.81	63.48	25.87	58.68	62.07	59.40	58.23	46.77	55.58	60.38	21.05	75.24	290.26	24.76	7.36	16.74	8.10	24.05	35.80	12.27	16.56	13.37	4.78	11.78	24.76	22.69	35.71	34.14	7.24	10.52	22.90	21.38	9.32	21.38	6.72	22.54	0.14	7.23	31.57	42.02	23.88	30.00
AFUB_076820	121.17	181.48	152.73	170.96	181.91	158.24	155.68	146.34	154.73	164.13	157.14	172.85	166.02	183.40	68.39	66.19	79.71	65.83	9.36	17.09	155.83	191.95	142.52	165.61	151.21	153.26	115.79	133.94	128.98	155.17	36.28	39.20	36.65	35.87	38.15	40.88	33.85	38.45	35.32	26.75	42.03	20.67	35.82	46.12	70.57	56.05	31.76	50.26	68.54	39.75	78.64	46.03	61.53	59.29	62.10	29.29	56.10	66.99	61.42	61.98	47.26	57.36	63.32	18.84	80.78	282.48	21.67	7.92	10.17	6.65	29.58	33.75	12.81	13.92	10.14	4.75	17.48	21.67	17.44	26.73	27.45	9.50	11.13	15.04	25.12	10.83	25.12	7.81	22.85	0.16	6.24	33.26	45.64	24.66	33.51
AFUB_076830	125.94	191.43	155.79	175.78	184.77	161.39	162.96	154.12	165.96	166.02	155.29	184.35	173.87	186.86	65.73	69.59	79.42	58.75	8.61	15.38	164.58	203.00	157.19	176.22	153.85	162.58	120.52	134.66	136.23	151.90	36.83	37.41	38.48	30.48	38.07	40.32	33.76	40.31	34.11	25.78	37.76	19.14	35.27	46.45	74.19	60.97	28.31	50.42	72.18	44.88	75.60	51.70	60.62	62.87	60.30	28.64	51.04	66.20	61.38	54.11	50.65	53.28	63.30	16.08	79.09	283.88	20.49	7.11	14.60	11.69	25.67	32.01	14.33	18.04	11.56	5.01	18.15	20.49	20.14	37.11	34.90	6.18	8.53	21.40	23.73	12.42	23.73	8.55	19.60	0.06	6.85	30.71	42.38	21.79	32.13
AFUB_076840	120.70	179.32	153.42	173.97	187.67	153.32	162.48	150.47	159.77	167.42	151.36	173.32	159.66	183.09	66.25	66.00	81.06	64.17	10.50	16.09	156.35	201.13	147.01	162.69	144.42	155.90	118.30	131.20	127.57	148.76	35.88	36.77	35.83	32.99	39.01	41.85	31.33	39.76	31.75	26.80	38.27	19.49	34.42	45.33	73.49	62.69	31.20	47.40	67.07	44.37	78.96	49.02	63.21	64.24	63.81	27.77	54.53	64.95	62.79	59.70	51.84	55.37	63.30	19.61	80.21	282.75	23.36	6.82	9.57	11.99	26.00	29.38	10.97	14.97	12.41	4.17	18.61	23.36	19.80	33.91	34.61	5.51	10.14	19.46	24.67	10.30	24.67	6.82	22.39	0.18	7.81	31.64	43.24	22.75	31.28
AFUB_076850	126.31	182.70	157.11	169.18	177.94	156.12	163.05	148.86	155.35	163.89	146.18	175.55	165.03	181.82	67.87	64.41	72.18	64.92	10.20	16.31	157.40	205.12	141.06	169.37	140.44	166.79	118.80	139.41	132.30	154.67	35.63	35.89	37.09	32.94	37.09	38.17	33.26	38.46	32.35	26.92	37.82	17.92	34.30	44.12	67.74	58.77	29.65	43.31	68.19	40.96	73.53	45.30	56.68	59.77	58.91	28.22	61.00	62.22	59.00	54.62	48.16	50.43	62.87	18.23	76.98	264.80	23.68	9.89	11.02	10.85	26.74	30.49	11.85	17.44	9.56	5.97	19.21	23.68	18.18	35.22	32.34	8.16	10.10	18.22	24.49	13.26	24.49	6.34	20.71	0.10	7.87	30.07	42.69	21.97	31.10
AFUB_076860	110.73	178.51	139.61	156.14	159.80	155.67	145.48	139.18	148.45	149.11	131.41	169.64	149.20	155.37	60.18	64.05	71.61	61.10	10.24	14.59	139.59	178.76	116.69	164.27	134.96	142.73	109.29	120.96	123.15	140.44	24.81	24.19	23.53	22.20	28.08	30.05	25.56	30.41	23.66	21.24	30.86	13.25	31.06	39.10	70.76	61.74	24.12	46.75	62.08	40.69	74.39	42.71	60.49	55.48	58.62	23.95	55.96	65.53	51.95	56.44	45.06	54.47	64.77	18.50	71.54	266.28	23.99	8.74	13.05	6.18	29.31	35.23	16.02	14.36	10.31	8.09	24.91	23.99	19.32	33.07	32.28	6.60	8.45	20.07	20.19	12.46	20.19	12.74	18.63	0.32	8.25	22.25	27.84	13.52	25.30
AFUB_076870	111.98	169.24	149.73	162.88	169.86	157.84	156.83	139.12	155.47	162.14	141.05	171.88	161.06	177.73	66.17	61.52	69.32	62.48	8.56	16.33	159.69	193.88	131.34	166.34	141.82	148.01	113.66	127.74	118.08	154.09	34.27	34.99	33.63	33.99	36.84	38.33	32.36	40.58	31.74	27.33	39.78	19.03	33.50	40.40	68.67	57.70	27.32	46.20	61.43	44.39	71.14	47.11	63.82	58.41	57.78	26.58	65.60	65.71	57.03	53.56	45.97	54.17	63.86	18.46	77.78	270.82	22.30	7.00	12.33	9.55	28.23	28.97	12.81	18.18	11.77	6.79	20.78	22.30	18.60	33.08	31.51	7.21	10.19	16.54	21.98	9.67	21.98	7.14	15.58	0.06	7.62	31.56	42.14	22.38	31.78
AFUB_076880	108.35	159.71	141.19	148.70	152.09	135.29	144.10	135.53	143.65	154.50	123.83	165.50	149.45	165.24	63.17	64.84	67.28	64.32	9.36	16.60	145.40	178.70	127.87	155.08	126.08	148.66	113.27	119.55	109.17	136.83	29.29	31.36	31.60	29.89	32.37	35.69	30.49	37.43	28.89	24.47	36.78	19.18	32.02	47.06	66.81	56.67	28.17	44.94	68.29	39.43	76.92	43.59	52.42	61.74	58.99	23.86	61.99	62.04	54.16	59.38	40.70	52.19	53.87	19.18	82.20	257.28	19.50	6.89	12.19	8.16	26.00	30.19	14.14	15.96	12.30	4.97	17.60	19.50	19.65	30.74	33.23	10.33	9.23	16.79	22.49	8.36	22.49	5.72	18.62	0.10	10.94	26.39	36.88	19.70	30.29
AFUB_076890	115.37	169.66	146.83	164.54	164.86	148.78	144.62	139.14	153.28	148.99	138.45	162.00	164.30	177.34	67.78	64.70	79.14	68.56	8.59	15.90	153.04	187.90	136.18	163.28	142.65	160.81	114.90	125.70	123.32	143.06	35.33	38.48	33.57	35.41	38.48	39.54	33.82	40.35	37.36	26.71	39.46	20.01	35.89	49.20	73.89	60.56	28.10	52.60	68.56	48.61	82.24	47.30	64.84	61.48	63.59	28.44	61.90	69.46	55.25	57.92	47.96	53.93	68.06	25.62	81.15	286.32	19.88	8.00	14.71	9.04	26.12	34.34	11.72	18.24	10.87	6.46	20.14	19.88	20.22	36.91	34.17	6.20	9.71	22.84	28.24	10.28	28.24	7.42	16.53	0.04	8.25	31.44	43.50	21.89	30.77
AFUB_076900	121.86	174.37	139.65	152.62	163.84	149.88	153.17	136.78	151.80	155.86	149.88	159.61	155.05	167.29	65.97	73.15	74.52	68.97	10.22	16.37	156.78	184.42	142.22	154.75	136.53	154.02	126.77	136.59	128.18	156.10	36.31	36.65	37.29	34.90	38.25	36.27	37.23	40.39	35.20	25.09	38.60	17.93	36.18	45.97	77.19	64.40	32.00	51.21	68.15	45.82	74.00	46.84	66.15	55.35	66.29	30.40	68.83	63.26	54.47	63.52	47.41	63.89	61.35	23.52	75.93	275.47	26.77	8.71	19.76	7.94	29.26	36.96	15.71	17.70	10.45	7.79	21.41	26.77	20.23	35.22	30.72	7.70	6.92	21.90	29.11	13.45	29.11	7.09	20.50	0.12	8.59	28.48	43.02	23.60	31.68
AFUB_076910	109.97	156.81	137.53	145.32	160.12	142.63	143.37	140.31	149.54	148.12	128.61	156.18	150.71	169.62	64.56	64.81	72.42	68.11	10.26	14.73	149.75	185.64	126.26	153.36	134.66	148.01	106.38	122.74	119.50	132.08	28.68	28.36	28.53	27.48	30.61	31.46	29.78	31.41	28.54	20.93	33.45	13.72	31.06	46.37	67.26	58.29	25.30	47.42	63.03	41.72	72.99	44.68	56.83	53.69	54.25	26.58	63.84	60.86	54.14	59.15	42.26	57.76	65.76	22.89	70.95	272.87	18.43	8.93	10.66	9.68	27.38	34.99	14.40	14.70	10.66	6.05	21.73	18.43	16.47	28.35	34.06	8.01	9.31	18.40	23.48	12.65	23.48	7.90	16.89	0.30	8.09	23.61	33.92	16.60	28.98
AFUB_076920	109.98	165.64	133.13	146.40	152.06	144.03	137.01	132.10	142.58	135.41	127.08	150.71	139.54	161.86	61.64	60.71	76.52	59.97	8.79	14.43	148.21	179.13	119.27	157.22	132.91	143.36	104.03	123.26	124.67	140.20	28.10	29.24	29.73	28.25	32.19	33.66	27.84	31.82	29.19	21.57	35.49	16.36	31.47	45.80	68.35	55.99	26.55	46.03	64.31	39.76	71.16	42.56	53.86	55.41	61.23	24.97	61.24	61.72	55.26	56.13	44.44	53.08	56.66	18.58	76.40	265.16	22.92	10.86	13.71	9.10	25.25	36.69	12.35	17.99	12.79	3.75	17.93	22.92	15.79	34.01	32.08	8.11	8.14	19.12	25.69	12.39	25.69	8.30	22.99	0.10	9.09	23.15	33.76	16.46	26.21
AFUB_076930	100.51	156.22	126.71	144.36	149.84	140.52	131.72	120.72	136.00	126.85	120.22	140.01	138.42	150.83	62.46	61.30	74.67	60.34	8.56	14.61	151.53	177.03	123.47	149.65	130.07	147.87	103.69	114.97	120.22	136.49	30.92	31.85	31.21	31.30	33.25	35.54	27.32	33.91	30.80	22.87	36.57	15.85	31.78	46.13	64.25	56.77	26.83	46.65	61.46	40.04	73.30	42.96	57.85	56.29	61.25	26.27	60.49	59.11	55.21	58.70	43.26	50.72	57.69	18.84	74.92	264.51	19.91	8.56	11.31	7.06	26.09	29.10	10.36	17.66	11.79	3.04	16.40	19.91	17.39	29.52	30.07	7.87	8.62	18.33	25.52	7.77	25.52	7.56	19.00	0.15	7.75	25.92	36.32	19.10	27.09
AFUB_076940	99.83	156.87	121.15	148.82	150.74	148.42	126.19	121.22	135.41	131.26	121.38	122.69	133.06	139.99	58.73	59.52	64.65	46.32	7.66	12.74	149.18	175.08	133.19	153.44	131.08	153.40	102.70	120.63	120.13	139.61	28.03	31.25	25.77	29.37	32.60	33.71	28.02	27.64	29.16	19.48	32.83	14.06	32.82	49.17	62.23	53.94	24.41	44.33	64.25	40.82	77.09	42.00	57.32	53.66	61.72	27.44	57.17	59.52	58.99	54.73	34.98	45.48	57.00	13.67	71.07	252.76	19.72	6.75	13.51	8.84	20.94	28.59	9.92	19.89	10.84	0.98	9.67	19.72	12.92	33.94	28.62	7.09	5.38	21.02	29.27	4.57	29.27	6.71	13.27	0.10	4.40	22.59	41.02	19.34	26.25
AFUB_076950	96.85	136.61	115.46	123.60	130.74	122.22	118.82	108.72	123.01	114.31	104.70	118.87	123.43	131.08	59.45	64.35	65.77	45.69	9.98	15.04	129.54	159.87	93.61	139.22	108.74	128.89	93.49	99.45	102.33	116.10	26.63	27.26	26.02	28.20	29.20	30.83	25.56	32.88	26.01	20.24	31.77	15.57	29.13	40.30	59.16	52.48	27.01	42.32	55.74	37.90	72.35	43.30	49.62	49.14	49.51	23.83	40.38	51.95	53.62	48.09	46.09	49.18	51.21	9.47	67.94	241.87	16.37	10.34	8.25	12.85	23.64	31.58	13.55	13.17	9.23	5.68	22.18	16.37	18.63	25.63	24.73	5.82	8.43	14.08	24.12	14.89	24.12	4.76	17.17	0.17	6.39	23.59	34.63	14.82	22.86
AFUB_076960	100.43	149.16	117.76	136.16	156.81	140.44	131.75	127.17	140.59	129.52	111.81	136.44	125.74	150.38	56.66	58.49	71.95	53.98	7.86	13.37	132.03	175.01	102.07	147.11	123.87	134.22	103.66	118.00	107.63	130.08	27.86	29.51	28.38	29.76	30.67	36.30	27.50	32.94	28.56	24.19	32.87	15.25	31.85	42.53	61.36	53.26	30.44	49.01	58.55	38.41	69.44	46.18	61.90	57.44	62.02	25.74	44.60	56.02	55.32	56.11	47.56	43.64	61.32	10.45	72.48	274.53	16.25	13.96	7.67	12.27	26.42	27.05	14.35	15.42	7.99	4.88	16.70	16.25	17.13	22.10	24.69	6.77	9.18	14.35	32.02	16.14	32.02	4.50	18.80	0.10	5.78	27.62	36.61	14.78	23.90
AFUB_076970	103.28	161.67	130.24	141.95	152.47	138.26	130.94	124.18	140.56	133.36	131.20	139.97	130.98	141.91	63.67	60.87	68.48	51.17	9.65	14.58	147.85	177.96	118.69	151.25	128.51	146.66	102.27	116.89	108.13	134.35	29.77	30.14	28.82	26.57	29.50	33.38	28.27	35.74	28.33	21.92	33.48	16.49	31.57	43.86	69.93	58.62	26.46	47.41	73.59	40.06	75.25	45.42	58.74	57.65	56.78	25.19	52.16	62.40	56.24	51.00	44.30	51.79	55.61	13.05	82.78	267.72	24.45	7.62	12.19	5.76	26.53	32.67	11.81	17.13	12.44	3.75	15.12	24.45	18.94	29.34	33.28	6.13	8.73	19.98	24.57	8.99	24.57	5.44	23.18	0.00	6.02	27.93	40.82	20.40	28.36
AFUB_076980	111.43	168.36	129.16	161.53	164.66	157.10	138.51	133.91	160.09	139.62	137.52	155.84	146.43	162.41	62.99	63.58	68.22	52.36	7.65	14.66	157.87	200.43	152.91	171.95	135.73	166.75	113.22	118.16	139.79	144.98	37.23	41.55	36.49	38.81	39.01	42.73	35.53	45.82	38.57	27.40	44.43	21.65	35.29	46.47	62.88	60.95	34.57	44.00	70.63	41.06	77.59	47.29	52.24	64.20	51.90	31.87	54.61	61.57	50.16	52.47	45.46	48.03	63.08	17.80	81.54	285.27	21.69	2.94	9.15	4.44	21.45	25.04	11.44	15.20	10.67	4.11	12.60	21.69	16.25	30.63	31.85	6.46	9.84	16.71	20.55	5.62	20.55	3.69	20.63	0.00	7.66	35.53	46.58	22.09	29.88
