GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_042310	125.27	181.23	156.40	165.66	182.49	153.01	160.74	141.43	150.18	156.77	149.29	179.64	155.74	182.37	67.13	68.62	78.92	73.08	9.48	15.41	158.24	191.83	131.94	165.25	146.06	157.28	120.73	133.17	131.20	149.56	29.97	33.56	34.31	31.92	31.34	38.03	33.73	38.28	33.69	25.61	40.52	16.49	32.89	48.51	71.93	60.01	32.45	55.15	69.99	51.30	85.69	50.25	55.72	67.42	64.78	27.99	61.78	70.22	63.03	58.56	51.67	55.27	66.94	20.28	77.26	296.18	24.92	10.28	13.28	10.92	29.30	29.60	15.03	18.67	14.52	5.63	23.37	24.92	14.95	37.68	37.05	6.79	7.41	20.58	27.78	13.95	27.78	8.60	19.80	8.08	25.90	35.15	17.77	31.86
AFUB_042320	115.48	176.28	144.14	163.12	161.57	141.12	150.98	134.53	146.42	154.15	137.47	160.52	148.60	168.84	67.60	66.36	73.88	68.59	8.94	16.07	150.49	183.25	129.27	156.73	137.12	146.95	105.48	126.18	123.03	141.65	34.41	34.13	36.86	32.81	36.56	38.86	32.32	38.15	33.67	26.51	38.12	18.04	34.65	42.93	65.65	56.63	30.89	46.57	67.70	44.43	73.58	45.40	60.71	59.33	58.41	28.14	61.50	62.25	55.61	57.87	46.31	54.94	60.88	19.89	82.98	280.84	22.91	11.89	10.81	9.69	23.40	28.29	15.31	15.77	10.63	3.75	22.30	22.91	16.67	30.96	33.01	6.23	8.73	15.26	21.76	13.24	21.76	9.44	17.33	8.61	31.41	42.35	21.12	31.13
AFUB_042330	106.50	162.27	135.22	155.11	168.01	146.25	145.85	128.85	141.95	154.09	143.97	157.72	143.09	161.62	60.11	69.85	74.53	48.94	9.43	14.97	141.73	181.26	120.84	154.57	145.36	141.41	103.85	119.43	115.79	136.89	25.14	27.57	26.03	24.97	27.75	26.55	26.06	32.18	25.07	18.73	31.66	14.49	27.13	42.04	67.87	53.91	22.99	45.70	67.59	35.32	65.82	41.28	57.35	54.03	58.89	23.12	56.02	63.76	55.20	55.08	44.25	55.17	62.34	17.19	68.89	267.16	18.28	7.07	8.88	7.39	20.59	26.20	13.70	13.81	9.10	8.82	20.89	18.28	17.20	28.82	27.72	9.26	7.58	20.42	21.82	13.64	21.82	7.65	18.63	5.55	21.60	31.06	18.11	27.50
AFUB_042340	115.95	170.00	146.05	148.34	162.25	149.23	156.77	141.53	154.72	143.07	136.40	164.57	154.13	162.12	66.66	65.74	76.28	64.30	8.69	15.60	151.44	185.73	136.02	160.95	145.67	155.73	110.01	119.59	119.31	143.98	35.99	34.19	34.86	32.85	37.10	39.18	33.81	38.29	32.73	26.27	37.66	18.95	34.16	46.79	69.40	61.14	29.23	50.00	66.88	40.46	73.92	48.85	60.17	57.52	58.17	26.10	63.71	63.06	59.88	61.45	46.83	56.32	61.01	17.57	76.91	276.77	24.95	9.08	13.56	7.71	26.25	27.93	14.11	18.68	11.34	4.84	15.85	24.95	17.40	33.41	33.38	5.28	9.15	20.19	26.05	7.27	26.05	7.08	24.18	6.39	30.67	42.92	22.23	30.22
AFUB_042350	115.35	163.47	138.69	155.43	166.97	144.55	144.04	134.75	152.19	149.91	131.68	159.26	148.59	164.05	67.49	71.31	75.27	66.68	9.47	17.14	160.55	186.12	136.70	156.90	139.20	155.61	108.02	121.13	119.88	138.30	33.19	36.04	34.35	33.61	36.11	36.02	32.95	39.00	34.49	27.32	39.11	20.52	34.04	45.71	67.97	56.78	28.90	49.47	70.69	42.66	73.96	49.71	64.59	61.85	60.42	27.36	66.98	66.42	61.54	59.25	44.20	53.59	63.15	21.95	75.45	283.26	24.04	7.86	16.37	8.44	22.14	26.45	11.24	18.45	12.37	4.74	15.95	24.04	15.85	42.13	37.21	7.80	9.20	22.49	22.35	12.12	22.35	7.25	20.11	8.82	29.47	36.32	20.47	28.19
AFUB_042360	108.75	157.30	138.10	148.25	160.31	139.84	151.50	131.66	155.57	146.72	138.60	159.13	151.51	153.46	71.44	65.78	78.56	70.96	9.67	17.62	146.66	185.29	138.37	156.55	135.85	142.45	104.24	120.33	119.64	146.12	34.36	38.32	36.48	35.62	36.45	37.77	34.50	37.38	34.31	25.91	38.45	18.58	34.36	43.89	64.99	62.31	28.10	48.05	68.44	47.27	78.75	48.37	62.87	56.57	64.62	25.19	64.37	60.80	54.53	63.16	43.64	57.28	62.08	23.51	80.88	276.90	28.17	6.28	15.06	7.25	22.80	27.24	16.02	15.58	10.29	8.69	20.18	28.17	20.88	35.97	33.47	6.13	8.36	20.86	23.38	11.15	23.38	9.91	21.59	9.17	33.04	42.89	23.35	35.37
AFUB_042370	106.28	145.19	130.57	145.49	159.40	139.30	137.70	128.11	128.44	121.53	129.63	145.96	135.58	141.72	49.88	56.84	69.80	52.00	7.78	13.72	138.12	172.50	95.55	131.26	123.57	127.06	89.10	111.87	116.51	127.93	20.94	20.75	18.44	20.24	23.41	23.64	19.12	23.56	21.01	14.72	24.53	11.32	21.76	42.91	62.39	50.72	22.18	44.26	57.44	37.27	65.20	40.56	55.05	52.52	55.12	19.81	55.05	49.47	55.71	55.37	44.64	43.52	57.62	17.81	67.58	236.70	18.75	7.83	11.39	6.49	24.56	29.03	17.94	14.73	11.49	6.99	24.55	18.75	20.10	26.24	24.74	8.59	10.78	17.33	16.41	8.09	16.41	7.15	16.97	7.44	17.18	25.91	11.91	20.71
AFUB_042380	115.56	167.20	137.44	154.58	169.24	145.65	149.04	141.43	151.95	140.87	140.37	164.16	152.55	161.99	69.34	68.64	78.97	66.57	8.24	16.67	153.98	182.72	130.91	164.14	142.23	156.88	110.07	132.73	122.44	148.55	35.56	35.55	38.30	34.55	38.25	37.37	34.05	41.79	33.61	26.68	44.79	18.55	34.48	43.49	72.52	64.11	29.34	44.59	66.75	41.09	72.78	44.69	60.31	58.24	62.07	28.11	67.42	61.21	58.74	59.53	46.31	58.94	65.29	22.83	78.62	283.02	20.79	10.31	9.09	8.44	29.11	28.82	11.48	16.10	12.11	4.57	20.52	20.79	20.84	27.68	29.19	7.11	7.43	15.00	22.27	8.63	22.27	7.90	26.04	7.72	30.04	39.94	20.72	30.08
AFUB_042390	115.24	173.28	138.10	156.39	167.87	148.06	150.43	136.73	154.81	146.59	134.34	167.93	153.82	165.32	69.17	73.36	77.83	63.86	10.89	18.01	152.96	195.64	128.43	162.61	139.67	153.52	108.87	124.17	130.18	141.89	35.98	34.66	35.75	34.55	35.99	38.24	32.24	41.86	33.34	25.98	39.09	18.21	33.24	46.13	74.92	58.16	30.03	46.90	67.84	40.84	75.67	48.28	61.18	62.97	59.51	27.32	62.71	64.22	59.99	59.28	46.98	62.10	61.89	19.69	81.60	296.84	22.28	8.38	14.80	7.55	27.42	29.34	16.92	15.88	12.59	6.37	16.59	22.28	17.42	34.65	32.79	6.29	10.07	19.04	22.25	9.37	22.25	10.89	21.95	9.31	30.72	40.71	21.22	31.66
AFUB_042400	106.61	172.86	134.98	141.59	160.85	138.80	142.35	129.94	150.11	145.04	130.61	143.62	142.76	159.78	67.46	67.95	72.79	63.23	8.88	18.36	144.67	175.50	126.81	149.44	133.99	150.16	103.21	123.37	118.43	144.66	36.19	38.32	36.68	36.42	37.37	38.16	34.61	40.07	36.00	26.42	41.42	18.73	34.70	44.53	67.79	63.10	29.42	50.09	66.69	41.89	72.99	45.08	58.99	60.56	59.41	26.65	59.54	57.59	54.88	53.43	46.26	57.07	58.94	16.62	82.34	284.70	21.42	10.86	12.04	9.61	21.85	29.85	15.26	15.07	11.70	5.00	21.28	21.42	19.09	32.81	35.98	7.27	9.45	16.00	21.77	10.95	21.77	9.06	17.40	5.50	31.84	41.95	23.22	32.43
AFUB_042410	115.44	163.22	142.00	128.93	159.74	145.19	152.94	135.25	157.44	136.29	126.04	152.71	159.37	164.30	65.83	111.79	139.29	63.84	10.50	18.83	157.33	184.13	121.79	168.28	136.34	148.46	101.32	113.64	116.89	148.94	30.18	25.93	29.93	26.02	31.20	30.34	22.61	31.50	24.28	20.14	35.67	14.62	28.76	45.69	132.53	46.68	23.41	45.04	55.19	38.06	67.78	40.29	58.39	51.55	69.35	23.37	46.22	63.41	57.89	51.06	45.89	97.55	56.06	14.47	80.20	253.82	17.14	7.56	9.48	6.41	26.14	33.84	12.69	20.12	11.46	7.46	21.14	17.14	10.17	36.93	31.43	7.21	14.95	25.08	18.33	8.02	18.33	12.37	22.21	4.17	24.05	31.04	16.28	22.43
AFUB_042420	109.62	158.93	137.56	158.09	151.30	132.37	152.00	133.25	149.44	133.20	122.13	151.43	143.17	155.98	63.49	61.16	82.77	54.71	8.99	15.63	146.63	174.47	115.46	160.14	134.11	149.18	104.50	110.45	119.06	140.76	29.06	31.61	28.00	30.40	30.88	31.98	29.52	36.77	29.12	22.38	37.28	16.46	33.79	46.03	66.89	58.12	25.73	57.63	69.69	47.60	92.45	50.03	57.72	56.11	65.61	24.98	43.93	63.22	58.08	57.71	50.08	61.58	61.51	16.33	84.36	303.20	22.70	8.94	10.32	10.99	22.04	27.53	12.02	15.29	12.89	2.96	14.07	22.70	15.89	25.51	26.88	5.24	8.64	14.33	20.48	15.02	20.48	8.03	19.82	6.60	22.60	29.44	17.22	26.25
AFUB_042430	105.65	160.41	143.35	147.96	160.32	124.56	142.24	123.83	142.68	140.91	123.54	156.50	149.85	154.77	61.48	54.23	72.26	54.35	7.88	12.79	143.55	173.68	107.18	149.28	128.98	135.02	104.24	116.40	111.09	126.36	23.65	25.52	21.24	25.84	25.69	24.87	21.48	28.26	22.46	20.02	30.33	13.91	28.91	42.60	61.91	47.72	21.77	45.46	66.05	42.18	79.56	42.51	61.88	58.49	52.76	22.56	47.72	57.51	51.97	47.85	44.48	50.04	55.55	12.99	65.43	256.81	24.51	11.38	13.05	11.77	25.16	26.74	14.87	18.60	12.40	3.11	14.78	24.51	11.23	25.50	27.51	5.77	9.43	12.02	24.36	10.34	24.36	6.25	17.12	9.08	23.28	27.63	12.99	21.46
AFUB_042440	117.43	172.72	142.18	156.17	174.08	159.57	152.44	142.00	155.27	159.62	144.70	161.22	152.68	166.22	74.70	66.14	74.86	60.16	10.27	16.55	157.46	192.64	143.86	163.18	145.84	150.50	107.92	128.10	127.48	150.75	35.23	38.67	35.48	33.00	39.38	40.56	33.59	40.29	34.60	24.97	40.56	19.55	35.17	52.17	74.74	62.69	31.15	47.45	65.28	42.11	75.61	47.44	66.12	61.32	65.42	28.33	56.67	62.76	61.48	54.26	43.46	61.25	66.78	22.00	76.87	283.32	30.03	6.39	9.54	7.73	27.21	33.17	11.76	21.50	13.24	2.41	15.10	30.03	20.33	37.38	36.92	7.56	10.60	18.55	23.15	11.24	23.15	8.74	25.12	9.62	30.96	42.71	22.72	31.40
AFUB_042450	115.05	169.98	143.71	157.25	162.24	143.94	154.44	140.55	154.13	155.15	139.35	160.78	160.09	169.58	67.01	65.32	78.85	64.50	8.46	16.27	155.26	185.01	129.40	159.45	138.96	150.70	112.44	129.38	126.76	147.79	33.32	32.00	32.26	33.69	34.79	37.71	31.85	38.13	32.67	25.52	38.24	18.00	34.83	45.40	70.75	59.39	28.86	45.43	68.34	39.15	72.00	49.17	60.32	61.69	60.60	28.70	58.81	60.05	55.45	60.06	46.04	58.07	61.30	18.46	79.87	278.44	27.00	7.37	14.01	9.10	24.04	33.36	11.74	18.97	11.99	4.62	20.03	27.00	15.70	34.30	32.11	7.65	11.09	20.32	22.11	11.24	22.11	6.43	17.35	8.11	28.84	40.87	19.27	29.51
AFUB_042460	112.87	165.36	152.61	155.31	170.69	152.56	152.56	143.96	158.75	149.84	133.30	163.42	149.40	159.79	66.87	68.22	75.73	64.25	9.21	17.82	149.03	183.24	119.91	155.70	137.77	143.36	104.34	122.36	118.99	149.15	31.15	31.90	30.76	31.54	34.62	35.34	29.42	33.04	30.01	24.79	35.25	16.31	31.17	44.40	70.22	61.03	29.01	45.06	68.94	39.86	76.36	44.87	60.20	56.64	61.60	24.95	60.35	63.46	57.03	59.67	48.22	55.06	59.85	18.50	78.60	273.20	22.00	11.42	12.12	8.93	27.33	30.15	16.62	15.54	12.75	8.18	24.11	22.00	19.17	37.28	34.51	10.21	9.40	21.40	24.98	11.96	24.98	8.85	20.69	10.51	28.23	38.11	17.11	27.79
AFUB_042470	119.90	174.79	149.33	161.23	176.60	153.20	149.85	145.63	151.83	159.11	144.67	160.77	156.49	175.67	69.47	68.04	82.12	61.91	9.72	15.69	159.39	188.29	137.29	160.07	145.93	152.44	107.56	130.43	131.23	149.24	31.49	33.16	31.63	33.96	35.67	34.15	30.79	38.61	34.59	26.12	39.58	18.34	33.27	50.70	75.80	59.68	27.49	51.24	75.51	43.99	78.36	51.05	59.27	62.53	68.19	29.30	69.42	72.31	60.42	63.31	52.36	57.51	67.04	23.11	80.34	293.66	22.37	7.00	15.68	8.21	28.58	31.10	9.58	17.87	11.34	4.07	16.28	22.37	18.56	35.72	29.94	4.14	9.14	18.71	20.15	10.16	20.15	6.97	22.28	7.55	26.01	39.13	18.09	29.82
AFUB_042480	117.97	177.51	151.06	166.78	182.53	155.38	154.08	149.44	155.96	154.04	143.36	171.21	160.45	167.16	64.68	65.46	77.59	63.23	9.70	17.23	152.28	191.66	130.47	167.42	141.09	155.91	110.41	130.00	129.36	148.47	32.77	33.94	34.22	32.04	33.73	35.92	30.41	37.22	31.58	24.78	38.18	17.08	33.62	48.58	74.34	56.30	28.14	48.81	70.26	47.97	78.46	46.78	66.10	57.36	63.57	26.50	64.60	65.17	60.92	66.71	48.06	57.13	64.87	20.17	77.08	281.89	25.30	9.57	14.31	10.40	26.73	34.41	12.06	17.27	12.24	4.68	18.21	25.30	13.53	30.92	31.44	8.59	10.78	16.81	27.04	9.97	27.04	7.47	21.56	10.09	30.21	42.51	21.37	30.19
AFUB_042490	108.58	164.38	139.38	163.61	161.08	144.45	153.70	135.70	152.29	147.84	134.47	165.19	144.85	166.34	53.12	64.94	68.08	45.40	10.16	12.97	155.04	171.37	118.94	152.31	136.42	138.68	106.55	121.45	123.63	141.29	23.17	24.28	21.25	23.46	27.04	25.00	22.43	27.95	23.55	17.49	30.54	14.92	25.80	45.77	66.30	57.25	25.97	42.41	61.56	40.45	68.12	42.44	57.41	55.28	56.33	23.45	45.75	61.08	53.81	52.32	45.16	50.67	54.20	14.45	74.18	282.64	20.12	10.48	13.26	5.78	18.58	26.73	15.48	20.12	11.20	4.97	19.92	20.12	16.65	36.06	37.11	8.13	11.14	20.46	20.18	10.41	20.18	9.59	18.02	7.34	17.67	26.83	12.94	19.99
AFUB_042500	118.79	189.85	156.95	165.82	171.16	157.08	154.28	137.01	160.21	154.65	141.49	170.60	157.79	170.01	60.96	70.12	78.18	62.28	8.97	15.34	154.63	185.99	142.78	165.51	138.40	160.05	109.07	131.15	129.10	153.15	35.34	35.08	32.78	34.24	36.74	36.83	29.11	39.59	34.75	26.86	39.40	17.96	35.82	48.54	69.92	55.97	31.78	53.31	69.54	47.23	77.43	49.87	58.72	69.72	64.23	27.92	57.17	67.16	64.31	58.45	49.53	59.02	66.90	17.46	80.52	295.68	25.62	12.08	16.76	8.67	26.95	34.77	13.12	17.72	12.69	4.67	11.47	25.62	18.87	35.92	31.43	6.31	8.36	23.58	20.13	11.61	20.13	8.01	29.18	11.04	27.80	44.79	20.87	30.43
AFUB_042510	120.82	177.73	155.98	161.51	185.55	148.84	157.38	141.29	152.36	147.63	139.50	168.39	157.74	173.76	70.01	66.16	86.08	69.98	10.18	19.03	153.33	192.16	139.04	170.15	145.26	162.02	110.02	131.23	132.61	149.36	33.98	34.48	36.52	35.58	38.05	40.29	31.02	38.79	34.09	30.44	43.60	25.01	34.56	47.23	73.81	62.89	29.74	49.88	68.53	43.51	75.80	54.41	68.52	64.82	65.80	28.63	63.16	63.72	60.06	62.28	51.35	56.98	64.76	20.02	77.32	297.70	21.75	10.13	12.43	10.05	26.02	26.16	15.71	18.24	9.99	6.50	22.44	21.75	16.64	34.77	35.22	8.97	13.49	22.04	28.01	9.83	28.01	6.74	20.26	7.07	32.41	46.37	22.78	32.38
AFUB_042520	124.11	177.93	149.16	170.71	178.79	150.18	152.34	143.20	156.04	147.95	134.68	165.35	153.00	173.23	65.24	63.97	76.62	54.73	10.40	15.36	149.81	190.47	128.27	161.91	141.10	157.75	106.64	129.48	130.12	148.52	30.07	30.87	29.99	29.70	31.95	33.01	26.54	34.44	30.38	22.81	34.02	16.45	32.43	46.62	75.54	59.05	26.82	50.75	69.27	44.45	78.26	45.40	64.50	61.36	64.87	27.30	54.84	62.31	61.80	56.42	48.72	60.11	60.74	18.61	81.07	289.94	23.71	10.00	11.20	8.15	26.63	31.69	13.33	17.78	14.05	4.79	17.74	23.71	16.08	34.60	31.14	6.66	9.86	19.64	18.88	10.60	18.88	7.97	18.97	7.71	25.71	39.61	17.66	27.92
AFUB_042530	109.80	155.19	139.75	148.31	158.10	133.79	143.22	130.82	147.63	123.30	126.45	151.40	140.53	163.13	50.79	61.06	73.16	42.46	9.08	12.61	133.84	166.47	99.43	151.56	124.70	140.05	102.26	122.67	109.36	133.63	21.06	24.20	20.66	23.50	26.61	26.77	20.76	27.96	22.43	18.15	30.06	14.44	29.38	45.60	66.09	56.84	24.79	45.35	63.96	38.59	72.47	42.79	55.13	58.28	54.11	24.77	41.99	66.47	54.12	46.38	47.15	52.78	59.76	14.58	71.54	269.68	21.61	8.35	10.50	10.49	24.46	30.20	12.55	16.87	9.25	3.94	16.58	21.61	15.20	25.67	23.84	6.36	8.85	13.38	19.25	8.63	19.25	6.68	21.90	6.73	17.87	27.09	12.84	21.39
AFUB_042540	120.60	187.31	156.48	172.32	176.87	151.85	153.98	148.98	161.70	153.40	148.53	180.19	157.63	172.83	64.72	63.73	75.79	58.73	9.05	14.80	155.48	192.54	127.12	163.52	142.60	154.59	113.11	126.54	132.30	145.87	31.29	31.60	30.81	29.91	32.38	33.97	30.36	34.48	29.86	24.66	36.37	16.27	30.60	45.07	69.34	58.43	28.96	46.84	72.11	41.35	72.59	45.46	57.35	54.72	60.88	27.47	56.57	64.42	57.31	56.08	44.65	55.47	59.17	17.22	77.52	277.50	27.24	9.09	13.07	8.67	24.96	33.48	15.22	15.47	14.15	6.11	17.92	27.24	19.09	36.49	36.22	7.31	10.08	21.57	27.53	11.76	27.53	9.52	20.27	8.91	25.39	38.91	18.39	29.24
AFUB_042550	116.41	175.56	159.28	173.81	187.17	166.13	159.83	152.19	161.81	157.91	143.96	181.11	168.97	186.90	65.52	69.48	72.93	71.03	9.41	16.28	158.36	199.56	133.40	168.54	138.19	151.22	117.29	134.49	136.13	161.69	33.14	32.49	33.65	34.62	35.65	38.64	29.46	38.50	34.65	26.25	37.51	17.99	36.25	53.31	74.86	54.27	30.98	44.58	64.60	38.59	75.48	49.68	57.71	52.31	62.69	29.05	64.49	64.55	58.71	55.63	49.56	59.47	62.84	19.06	76.13	284.74	25.37	10.15	14.89	8.42	24.65	29.73	14.24	17.01	12.15	5.85	17.26	25.37	18.79	34.48	35.85	8.13	6.60	23.02	24.93	8.50	24.93	7.63	22.93	9.72	29.31	42.91	21.71	30.17
AFUB_042560	118.62	182.26	154.65	163.82	172.85	156.30	159.62	141.33	157.44	156.05	144.81	174.64	158.38	175.37	64.24	66.30	78.90	56.22	8.76	15.21	151.54	188.32	126.71	166.46	140.87	155.25	107.14	128.37	125.13	151.90	30.81	31.76	28.91	31.28	33.85	34.48	29.66	35.36	30.31	22.73	36.00	18.40	33.09	45.75	67.94	55.67	27.87	48.15	69.08	41.37	75.89	45.98	62.87	57.75	61.41	27.26	49.51	65.06	55.65	56.72	45.52	55.35	62.26	16.77	76.71	273.17	24.21	8.46	10.17	10.16	27.74	35.39	11.14	17.97	12.25	4.68	17.38	24.21	17.85	28.39	29.02	9.16	8.68	17.11	25.11	11.13	25.11	6.48	22.97	8.19	26.83	38.11	19.19	27.74
AFUB_042570	127.08	185.65	164.07	173.18	177.84	160.45	160.80	150.53	163.98	159.40	148.07	176.67	163.30	185.44	65.73	64.42	77.33	64.65	9.08	13.74	158.56	193.05	148.04	170.88	154.42	157.46	116.55	133.02	130.41	154.62	32.12	34.14	35.26	32.98	37.02	35.69	32.38	37.01	32.77	25.01	39.34	18.82	33.74	46.47	73.92	59.84	30.53	47.05	66.84	44.80	74.87	47.70	58.76	64.67	59.72	31.04	56.39	63.49	62.46	55.02	46.58	55.53	60.73	17.02	78.57	286.05	29.69	7.36	15.33	8.26	25.36	33.40	13.32	17.78	12.88	4.87	15.71	29.69	15.58	37.93	35.26	6.41	9.67	19.72	21.61	9.01	21.61	8.41	25.55	8.48	29.23	40.59	18.39	28.70
AFUB_042580	120.50	179.57	153.34	160.24	171.61	152.85	153.64	144.76	154.00	152.93	141.98	169.55	161.88	171.37	68.89	68.13	72.33	60.58	8.65	14.18	154.59	196.22	135.96	168.79	141.82	150.06	111.72	133.02	131.06	148.53	34.95	33.69	35.74	31.88	34.02	36.46	32.74	39.04	33.75	26.41	37.32	15.23	32.77	44.77	70.08	61.49	30.54	50.52	68.81	42.44	78.49	47.79	61.21	57.59	59.03	25.94	62.67	65.30	57.35	56.14	48.51	57.50	63.05	17.80	82.37	273.99	25.30	8.60	11.88	7.55	26.29	33.47	12.36	16.09	12.29	5.08	13.13	25.30	18.01	34.94	34.39	6.52	8.10	22.15	20.62	11.09	20.62	7.60	22.27	7.40	27.34	38.04	20.74	29.79
AFUB_042590	100.48	155.35	132.16	143.97	157.27	115.27	129.83	123.89	139.17	128.38	121.58	147.85	136.20	154.43	60.36	53.24	72.98	56.78	9.69	15.21	129.14	156.97	105.40	145.52	129.33	138.01	93.21	122.25	120.23	133.23	33.57	31.66	29.37	31.20	31.80	34.33	30.47	35.25	32.72	25.12	35.83	17.35	30.58	43.12	57.94	57.49	30.16	42.66	56.26	35.59	62.76	44.02	47.67	45.90	50.86	27.33	46.07	54.84	51.90	51.08	39.47	46.80	59.18	16.76	66.23	256.66	26.49	8.19	11.90	11.76	26.85	34.52	10.17	17.33	12.72	4.77	15.27	26.49	16.41	32.99	37.62	7.97	10.97	23.70	26.64	9.86	26.64	8.09	24.09	10.87	29.50	37.27	20.78	28.33
AFUB_042600	122.25	181.93	149.49	161.53	176.14	151.20	152.74	143.91	152.10	158.77	146.83	168.46	167.25	174.32	68.00	63.55	78.76	62.49	8.89	15.80	160.72	190.17	135.78	166.96	146.93	156.24	109.91	128.31	129.01	146.99	34.50	33.73	33.56	34.38	35.94	36.88	33.72	36.70	32.38	26.61	41.90	18.56	33.65	43.15	77.44	61.53	27.19	45.99	72.07	42.39	77.13	50.22	63.64	61.51	60.90	25.91	61.69	61.79	59.55	59.21	48.50	58.32	60.54	16.57	78.42	286.23	26.90	7.75	12.44	9.78	23.85	29.50	13.03	16.33	12.92	4.59	17.42	26.90	13.70	31.75	32.12	7.41	9.33	20.15	24.50	9.31	24.50	6.66	20.25	8.17	30.55	41.34	22.35	29.46
AFUB_042610	121.50	173.16	143.61	159.33	160.89	149.26	153.99	137.38	150.33	147.46	140.45	163.20	151.35	167.58	56.41	57.04	69.75	56.87	7.87	12.31	152.49	184.51	130.15	160.20	133.83	149.60	114.74	121.15	126.78	144.08	32.04	29.92	31.55	30.82	32.79	33.47	29.13	37.19	29.31	23.57	36.72	18.66	30.81	42.54	63.27	55.60	27.78	46.47	66.85	41.80	70.88	48.33	51.33	58.13	53.38	26.36	52.10	62.37	58.80	52.37	44.40	48.65	55.44	13.72	72.97	274.18	23.80	6.27	10.22	9.14	22.52	29.83	13.51	17.78	11.75	5.36	15.43	23.80	17.47	36.53	33.29	7.30	9.09	22.18	21.04	9.32	21.04	6.37	21.97	8.91	24.45	33.59	17.00	23.91
AFUB_042620	116.42	179.83	145.68	154.85	164.06	150.54	149.85	134.58	153.49	144.90	143.63	157.08	148.91	168.94	67.23	67.45	76.39	66.90	8.73	15.06	156.94	191.08	134.76	162.92	139.33	146.90	110.22	122.03	121.10	147.95	33.68	34.63	34.06	31.50	36.81	38.37	31.02	37.41	32.28	26.34	39.29	16.40	33.62	49.13	67.86	57.53	28.86	48.15	69.07	41.03	75.42	48.11	57.40	65.67	64.32	28.53	62.69	61.20	57.45	61.99	50.20	53.89	62.18	21.65	82.34	284.14	22.89	7.75	12.90	8.15	19.81	25.08	10.79	17.38	11.74	5.70	14.80	22.89	14.54	34.52	32.68	7.29	8.78	22.98	23.98	9.32	23.98	6.86	20.39	7.71	29.31	40.45	21.45	29.39
AFUB_042630	124.18	187.23	152.89	168.35	184.67	191.50	152.64	140.36	169.46	161.97	147.43	156.35	159.86	179.02	58.05	68.78	70.27	66.50	8.16	16.76	220.74	202.34	163.13	173.30	151.93	158.70	118.30	135.06	134.27	163.13	37.70	44.92	38.12	47.44	36.51	44.94	34.54	41.94	40.54	32.37	42.99	19.97	36.00	47.93	73.24	61.91	34.44	46.94	95.63	46.33	77.97	50.31	57.75	66.43	57.71	32.22	68.43	62.95	62.39	58.80	45.26	57.28	58.13	18.30	89.39	387.96	23.73	6.42	9.52	7.35	24.89	27.13	11.36	20.62	12.47	5.72	14.58	23.73	17.35	32.42	36.46	7.25	6.89	18.45	20.31	6.84	20.31	4.75	29.73	5.32	38.28	49.85	28.12	30.54
AFUB_042640	119.62	171.98	144.04	149.35	158.70	143.26	149.29	138.53	149.41	140.50	140.70	163.23	141.05	169.33	67.35	58.41	67.80	53.06	7.90	14.21	152.45	186.49	126.08	161.03	129.56	146.58	104.12	130.39	125.27	148.82	28.20	33.96	30.69	31.19	32.35	35.00	27.27	35.52	31.40	25.27	40.87	17.71	34.45	43.61	63.28	53.01	29.37	43.02	64.49	32.24	77.38	42.42	55.26	57.91	58.71	24.68	51.18	63.82	61.24	52.31	38.27	48.62	59.92	11.86	70.87	270.94	24.95	6.92	13.23	6.71	19.00	21.47	12.40	17.64	12.58	6.24	14.71	24.95	14.55	35.37	33.98	6.85	11.61	20.86	21.59	9.05	21.59	9.59	16.53	9.49	28.44	38.68	24.10	28.53
