GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_101280	102.14	179.31	168.69	158.52	167.45	155.62	150.13	156.28	158.85	155.44	146.28	162.79	157.94	178.06	60.06	61.90	72.35	66.17	8.36	14.08	142.05	185.70	127.70	167.32	142.95	162.16	107.87	125.31	124.45	145.13	28.72	28.93	29.99	28.72	31.28	32.82	27.15	36.46	29.60	24.07	32.27	13.52	31.81	43.60	71.02	58.77	26.16	49.27	68.52	39.46	71.55	46.59	54.43	53.49	53.13	24.44	70.04	59.63	61.47	54.63	45.40	47.36	59.02	22.52	75.52	270.69	24.63	11.22	5.91	7.06	24.65	33.73	8.15	17.40	9.57	4.32	11.51	24.63	19.56	27.50	27.93	3.49	11.69	12.40	19.29	7.79	19.29	6.85	17.85	10.64	27.30	36.27	16.40	29.31
AFUB_101290	124.46	179.51	157.18	169.28	185.45	150.67	162.58	149.31	162.08	163.55	157.21	172.94	161.33	178.44	59.70	63.38	72.71	61.72	8.83	15.18	145.34	176.62	132.08	170.04	139.20	149.33	111.74	129.82	122.51	152.85	24.91	25.68	25.25	25.21	27.97	31.28	23.46	29.56	23.82	20.42	29.08	14.36	28.93	41.42	67.03	49.47	25.33	46.74	64.60	40.85	66.35	46.00	62.34	55.99	64.60	22.74	61.85	55.70	57.94	58.24	40.19	54.38	54.10	20.22	70.59	254.97	20.25	8.87	11.55	10.31	23.66	30.37	11.34	14.73	10.25	5.63	18.22	20.25	14.45	35.33	27.93	8.41	9.06	22.17	21.09	10.98	21.09	9.24	17.79	7.33	22.18	31.45	15.33	25.97
AFUB_101300	116.96	184.05	161.14	166.84	177.18	155.73	162.08	144.99	157.22	159.97	142.82	169.05	162.62	185.67	61.64	66.32	76.23	58.89	8.18	13.78	143.88	185.04	119.43	169.89	153.82	145.28	109.68	135.62	131.38	155.22	25.81	28.99	26.81	28.40	31.66	32.46	25.77	30.27	27.03	21.65	32.65	15.99	31.59	43.83	65.51	59.45	27.91	50.14	60.28	39.91	73.48	47.99	58.95	59.25	62.81	27.57	52.94	67.96	60.30	54.49	43.63	49.24	59.52	14.89	70.85	264.91	15.35	9.02	9.99	9.98	22.25	27.93	13.35	11.88	10.79	3.85	17.16	15.35	23.40	33.12	29.34	7.56	9.65	16.54	20.24	11.34	20.24	5.10	17.29	8.92	25.66	36.75	19.20	28.35
AFUB_101310	130.89	187.69	173.53	181.12	194.40	168.64	167.41	156.43	167.25	172.71	147.98	185.86	176.49	191.43	62.19	69.75	73.23	56.25	8.49	13.38	159.48	193.96	144.81	182.91	152.63	166.37	117.96	134.44	140.82	156.28	28.37	30.18	31.61	29.52	32.08	36.00	28.19	35.34	30.67	24.14	39.61	15.82	33.67	44.88	77.74	60.42	29.63	46.75	61.87	45.01	75.61	45.62	59.12	62.03	61.66	27.03	50.60	66.76	62.26	54.14	44.87	52.05	67.63	18.47	69.95	267.90	22.28	12.39	10.63	8.65	29.13	30.91	12.01	15.75	9.99	5.43	15.07	22.28	18.70	31.16	29.78	6.14	9.50	19.34	29.18	11.75	29.18	6.38	18.61	10.15	27.15	36.24	19.90	32.05
AFUB_101320	109.47	163.22	148.42	160.31	163.44	145.94	147.63	134.68	146.01	140.77	133.63	159.12	150.97	163.28	55.37	59.15	74.01	53.47	8.99	12.52	145.01	170.29	115.59	151.24	127.49	146.88	107.63	119.54	122.72	138.11	22.31	23.87	23.10	23.24	27.34	27.80	23.80	27.20	23.48	19.00	27.04	13.45	28.49	39.69	67.61	51.43	24.60	40.83	61.91	42.53	70.57	43.52	53.01	51.67	57.44	24.34	49.31	56.94	54.42	50.51	42.39	48.02	57.07	16.31	62.81	245.18	20.35	9.31	8.30	8.29	20.10	26.90	10.78	14.34	12.30	4.63	13.77	20.35	14.31	25.07	24.33	7.19	8.85	11.97	22.72	9.19	22.72	8.10	17.32	8.53	19.41	30.16	13.12	24.37
AFUB_101330	101.81	153.26	148.99	155.15	154.27	149.40	144.99	138.37	144.37	139.74	132.27	161.02	141.25	160.91	49.32	55.17	58.74	44.06	8.60	11.19	142.90	172.68	102.48	142.95	131.59	144.58	107.99	118.37	120.54	143.84	18.43	20.09	18.14	21.23	23.80	23.92	19.16	24.34	17.73	16.82	27.74	9.97	29.06	38.71	57.04	45.84	20.90	41.76	48.46	37.19	56.73	40.82	43.70	53.09	47.96	21.67	33.21	50.66	56.16	39.13	34.44	39.55	48.55	8.48	53.08	193.97	18.29	10.39	4.98	6.55	24.77	28.83	8.55	14.10	7.95	1.93	11.77	18.29	17.09	17.91	21.40	4.12	9.57	8.92	23.30	9.30	23.30	6.50	17.03	6.69	20.32	29.22	12.44	23.22
AFUB_101340	111.09	161.99	144.96	152.85	162.72	144.06	155.57	134.73	147.76	141.85	134.97	168.41	141.61	164.76	43.93	60.14	77.24	39.36	8.50	11.20	145.93	172.10	98.50	151.74	133.34	146.13	111.47	115.46	117.15	140.60	18.28	18.68	16.00	20.69	22.80	23.30	17.00	21.05	19.68	15.93	23.10	13.47	26.59	40.53	66.78	47.58	20.88	44.40	63.74	42.78	72.82	39.48	54.62	53.57	60.31	19.94	35.84	58.87	55.70	48.19	44.99	55.17	57.72	10.87	62.78	261.58	18.43	9.68	10.42	9.18	24.54	32.98	12.45	14.87	10.21	6.83	16.24	18.43	16.66	27.30	25.23	8.80	4.79	18.11	19.79	11.10	19.79	4.64	18.31	10.04	17.13	23.13	11.67	18.30
AFUB_101350	119.58	199.99	153.84	172.90	170.82	154.48	164.66	151.39	151.26	156.61	144.12	170.26	157.91	190.17	64.55	74.24	79.28	68.90	9.20	15.09	154.72	192.23	139.32	166.80	146.51	161.44	119.71	131.89	133.00	152.97	37.70	42.67	37.93	36.67	35.76	39.24	37.85	40.78	37.61	28.89	42.89	17.33	35.41	46.34	70.40	60.57	30.73	54.69	70.84	44.37	74.29	51.51	60.39	71.18	60.54	27.41	65.57	74.83	59.58	66.05	49.47	53.93	76.06	25.22	75.43	279.39	24.48	5.92	8.00	8.23	23.72	31.99	14.46	17.54	10.12	5.15	19.73	24.48	18.04	28.50	32.01	7.48	6.57	14.93	29.51	10.08	29.51	7.32	19.97	5.41	36.19	51.12	27.85	37.25
AFUB_101360	112.49	167.54	149.32	153.55	154.91	146.93	140.34	137.46	147.07	153.03	141.99	151.57	146.88	166.24	51.30	65.55	73.31	57.44	9.09	13.76	145.86	182.21	123.37	149.16	135.80	153.27	98.17	123.74	105.42	147.51	23.39	28.49	23.23	27.46	29.63	29.52	23.98	31.09	26.20	21.19	32.12	13.29	31.83	45.14	71.14	54.67	22.24	43.06	63.40	40.76	77.98	49.93	66.75	57.23	56.44	21.13	51.39	58.01	54.88	62.27	47.71	55.70	62.07	20.99	75.21	270.91	20.39	6.94	9.57	7.91	22.46	33.74	13.68	18.99	10.00	3.96	21.02	20.39	18.06	33.19	35.62	5.49	9.90	21.31	19.45	9.62	19.45	5.11	19.70	4.55	24.79	38.33	17.94	26.70
AFUB_101370	118.81	181.25	145.50	157.67	163.46	141.47	143.99	148.31	147.37	153.69	137.68	158.99	155.76	160.13	63.56	66.96	82.04	64.39	10.66	13.26	138.15	181.13	131.59	154.54	133.45	151.08	106.34	123.85	121.53	141.77	29.58	26.50	25.95	29.58	30.33	33.72	26.25	33.26	26.75	22.80	37.07	15.05	30.96	40.36	71.67	55.61	25.90	48.94	70.45	42.01	77.40	42.30	51.99	54.39	62.23	25.61	58.42	66.75	56.50	51.71	45.50	58.82	59.94	19.00	68.35	282.81	20.87	9.44	10.09	8.33	28.67	37.42	11.39	16.98	13.36	4.34	19.39	20.87	15.06	31.87	30.11	9.07	9.12	18.17	25.97	12.87	25.97	7.76	23.41	7.45	24.06	29.72	15.41	26.23
AFUB_101380	96.44	141.84	122.20	131.46	127.89	122.41	130.29	124.92	122.49	120.55	115.66	143.92	126.75	148.53	66.60	66.84	59.14	58.70	10.25	17.65	132.29	152.16	87.10	111.08	92.21	104.40	78.00	86.15	92.12	98.94	31.30	31.86	33.34	28.77	36.01	38.39	28.20	32.93	32.85	22.30	31.55	15.22	33.41	42.89	56.07	46.62	29.04	43.48	64.74	34.33	61.91	41.46	61.60	46.21	50.89	26.25	54.05	59.54	50.17	46.02	44.55	46.04	57.31	19.99	51.33	237.87	25.22	9.88	11.05	11.16	22.97	29.18	6.57	16.10	10.32	4.40	10.46	25.22	14.07	30.14	29.67	6.64	8.01	10.67	18.87	10.09	18.87	4.57	15.37	5.65	25.53	33.24	21.06	30.12
AFUB_101390	104.09	166.57	147.41	153.47	167.73	147.90	145.04	140.20	142.93	149.83	134.35	160.78	144.91	165.07	61.13	62.49	73.03	58.25	10.48	14.67	145.21	174.79	114.24	158.49	127.36	144.60	112.10	121.47	112.43	133.15	26.81	27.85	27.03	25.64	29.45	30.96	24.34	30.90	27.34	19.91	32.02	13.93	29.26	43.30	66.85	50.88	26.05	47.32	59.05	38.06	73.50	37.93	55.59	51.98	56.82	24.10	56.65	55.61	51.55	51.43	43.78	50.19	57.04	14.77	70.42	255.69	22.59	9.63	8.14	7.67	23.02	30.95	12.25	14.52	14.04	3.92	17.91	22.59	19.52	27.01	27.87	6.50	7.28	16.51	22.02	9.12	22.02	8.08	19.24	6.91	24.00	33.00	15.68	25.72
AFUB_101400	117.79	178.45	148.55	163.96	170.50	150.91	150.14	152.73	152.39	153.94	143.68	174.45	157.95	180.85	63.26	62.30	76.33	55.10	10.24	14.07	149.10	193.04	128.67	165.58	140.88	149.09	107.16	128.70	124.00	151.91	31.86	29.95	30.01	31.08	31.89	34.90	29.39	34.04	29.43	24.65	35.61	16.37	33.08	45.35	70.86	57.34	27.79	45.22	64.91	43.46	72.42	42.92	57.54	60.39	59.27	26.58	56.73	55.90	52.70	55.45	43.55	50.62	55.09	19.54	71.50	280.11	20.62	8.59	11.95	7.20	22.85	29.12	14.02	14.80	12.25	4.62	17.40	20.62	17.25	32.54	30.98	6.77	9.22	20.62	23.53	10.06	23.53	7.38	20.63	8.93	25.47	36.21	19.93	29.22
AFUB_101410	115.14	182.33	156.74	165.73	167.23	165.46	160.15	145.01	160.68	153.11	141.31	167.45	169.50	172.59	66.52	61.93	78.89	61.94	10.05	13.48	155.77	185.28	120.14	173.70	145.57	145.27	123.24	124.16	128.78	143.98	31.13	28.76	29.39	30.62	34.08	34.77	27.68	36.01	27.78	22.06	31.74	17.35	35.69	44.16	66.54	55.56	29.28	48.70	65.95	43.56	72.02	46.31	58.15	57.57	61.80	25.66	55.77	63.72	53.12	53.42	45.24	52.77	58.09	17.37	76.48	276.90	18.52	10.88	9.61	10.33	21.55	29.76	17.14	15.02	9.82	4.48	19.08	18.52	17.07	29.96	32.70	7.61	8.21	16.33	24.39	11.82	24.39	9.28	20.74	11.65	27.69	36.69	20.14	27.16
AFUB_101420	124.81	180.91	146.89	166.46	180.38	148.73	156.84	156.36	163.38	156.23	147.39	167.70	163.96	174.19	63.28	63.31	78.74	60.76	9.83	15.67	156.72	181.17	128.70	167.20	131.11	156.54	112.73	122.37	130.76	153.03	30.07	29.21	28.92	29.94	34.88	34.61	28.70	32.27	28.60	23.43	34.81	16.21	32.93	49.69	73.14	59.21	29.67	43.20	67.49	44.73	74.22	49.26	64.45	62.26	65.12	27.42	56.35	64.28	55.54	57.97	47.36	61.65	68.22	21.63	74.58	285.00	20.89	11.28	11.88	8.76	26.21	35.51	13.69	17.18	12.90	7.37	20.13	20.89	19.03	31.70	29.76	8.27	6.92	15.87	27.39	11.73	27.39	7.26	17.34	8.57	27.92	36.90	19.21	30.93
AFUB_101430	128.04	189.65	154.74	172.14	174.97	152.58	160.33	142.37	157.65	152.94	136.85	171.24	165.25	179.26	67.15	71.19	85.94	64.14	11.71	19.02	149.10	188.72	140.92	170.28	147.90	156.42	120.55	131.81	132.69	151.73	32.48	34.19	33.39	32.75	34.65	34.31	30.75	38.17	28.68	23.32	37.84	17.63	33.95	44.65	67.92	56.80	29.71	52.45	69.37	47.27	71.75	45.42	64.09	60.71	63.07	28.24	58.79	68.89	54.78	61.86	45.47	51.94	63.81	21.51	73.59	284.95	25.27	8.97	11.72	9.31	27.83	32.65	13.79	16.45	9.60	3.70	18.90	25.27	18.42	28.62	25.60	8.44	8.89	13.41	25.40	10.86	25.40	8.34	19.64	12.25	30.69	37.71	20.29	31.79
AFUB_101440	105.80	151.77	139.84	143.82	159.66	150.52	145.54	136.36	143.03	132.31	126.78	162.76	145.35	168.36	53.51	64.95	84.51	54.45	8.66	13.82	132.23	163.26	103.39	152.77	124.62	139.48	99.00	118.55	115.33	137.74	23.15	19.60	17.09	18.03	25.04	27.52	20.42	24.73	18.72	15.38	29.68	11.64	28.65	44.01	68.62	52.34	22.10	46.58	58.91	42.22	77.06	45.85	53.16	52.37	61.48	25.78	47.87	63.01	56.13	47.66	44.15	54.78	59.56	18.99	63.32	273.08	15.66	9.08	10.39	9.45	22.66	31.65	10.54	16.09	11.16	6.48	18.46	15.66	11.31	27.26	26.56	5.05	7.29	14.13	22.19	7.07	22.19	6.99	18.24	7.09	16.23	24.97	12.42	20.92
AFUB_101450	112.03	162.34	143.39	153.46	170.39	144.71	151.92	136.21	146.80	142.62	138.95	162.30	152.24	169.20	63.40	64.48	72.50	60.34	9.63	15.83	148.66	168.41	133.11	154.94	134.37	147.41	103.88	118.89	117.09	141.83	31.38	30.79	29.61	30.27	32.09	33.43	29.50	32.91	28.14	22.92	34.36	16.23	33.32	42.26	70.41	55.14	29.14	45.15	62.94	38.24	69.28	41.10	57.25	52.55	57.58	27.67	63.38	57.75	50.09	50.19	46.50	54.87	59.61	17.64	70.01	268.44	24.45	11.17	10.42	9.95	26.70	29.98	10.46	15.53	13.78	5.01	16.56	24.45	16.12	32.22	33.48	6.09	8.71	14.29	25.26	10.09	25.26	8.36	18.89	7.60	24.75	33.27	16.85	30.35
AFUB_101460	116.96	177.56	154.59	155.93	171.67	150.11	152.58	144.95	150.88	153.00	140.36	168.70	157.23	168.54	68.71	68.50	79.36	67.46	10.80	16.19	148.98	184.91	127.03	161.55	139.29	157.24	109.09	127.89	128.49	145.97	27.99	28.93	27.29	28.43	31.44	31.31	27.54	32.50	26.58	21.71	34.22	18.39	32.40	44.61	68.08	56.20	27.00	46.52	67.87	41.69	76.16	46.44	58.42	60.42	62.89	25.47	58.47	65.40	59.30	60.24	46.58	56.51	63.05	19.78	76.06	269.76	23.75	12.50	14.48	6.96	25.95	31.73	11.68	14.87	13.06	5.40	17.52	23.75	18.13	34.04	28.10	6.61	10.67	19.30	23.40	8.06	23.40	9.33	18.35	8.47	23.56	35.62	16.94	27.50
AFUB_101470	106.89	163.16	143.34	153.99	151.41	138.22	141.17	137.35	143.41	138.44	128.60	166.50	140.79	163.81	50.11	53.82	59.49	46.28	7.73	11.21	125.22	174.86	104.51	151.62	129.99	148.42	96.71	117.74	116.96	136.54	17.05	17.79	14.41	20.95	22.43	23.21	16.88	21.89	18.64	16.23	26.80	13.38	25.76	37.30	49.97	48.49	23.14	39.33	54.61	33.33	63.60	39.15	48.60	48.49	50.77	19.35	38.81	55.38	49.31	52.70	37.45	43.65	49.33	14.92	58.68	222.02	22.55	7.87	8.64	8.90	20.88	28.58	11.21	17.78	12.78	4.98	15.34	22.55	13.95	27.31	26.41	5.90	8.02	16.60	17.63	7.82	17.63	4.13	16.39	5.47	15.26	20.92	8.65	18.35
AFUB_101480	114.13	177.28	162.76	159.45	168.30	141.16	155.53	147.31	164.95	142.65	132.47	167.96	160.60	176.32	54.12	58.63	75.73	52.88	10.11	14.32	145.11	185.57	111.47	152.95	135.58	146.63	112.42	121.29	114.47	144.85	22.77	26.84	23.92	26.40	28.47	29.43	24.36	31.17	24.60	20.60	34.71	13.98	30.71	40.87	69.76	47.62	27.88	41.82	65.22	47.24	61.73	43.20	52.19	53.53	55.60	25.95	53.08	53.47	56.60	53.39	46.32	45.62	59.84	17.37	67.22	265.84	17.15	8.27	8.61	7.53	23.54	29.04	8.70	17.93	11.82	6.20	13.72	17.15	15.31	20.85	19.25	4.86	7.21	12.55	23.44	6.11	23.44	7.06	14.88	9.20	21.84	32.43	13.58	22.58
AFUB_101490	113.58	163.59	146.37	156.65	161.74	144.33	141.13	139.02	148.70	146.37	131.22	166.25	151.45	169.03	53.60	59.23	73.83	52.82	9.30	12.58	147.49	180.28	111.91	153.65	137.53	144.70	106.86	121.95	122.24	147.36	20.90	19.58	20.58	23.18	25.23	27.81	20.56	23.64	21.08	16.91	26.22	13.36	27.42	42.40	65.89	50.06	24.27	44.12	63.19	41.38	68.47	42.93	52.41	52.41	55.48	22.41	52.46	59.98	53.88	48.98	42.99	49.78	60.56	17.18	70.54	254.78	27.37	8.29	9.38	7.00	24.79	31.08	12.43	15.28	11.11	5.07	15.23	27.37	15.28	27.81	26.36	6.45	9.33	13.88	22.64	11.28	22.64	8.85	17.95	8.53	18.05	27.21	13.00	21.91
AFUB_101500	116.37	172.13	153.77	161.71	177.90	153.54	149.62	150.22	155.70	157.29	143.60	163.28	159.85	175.60	64.63	68.43	80.19	56.05	11.01	15.98	154.04	189.64	126.58	160.19	142.75	153.90	108.24	129.18	118.72	153.78	30.58	29.88	27.76	28.81	33.54	33.42	28.33	33.06	28.00	21.47	33.83	17.57	31.76	45.25	70.90	57.87	27.17	52.06	74.83	43.24	83.24	51.68	61.15	58.28	62.69	28.37	56.85	62.49	56.22	55.78	50.81	56.16	64.38	18.37	73.79	288.19	19.22	9.71	13.97	10.09	27.41	35.50	12.98	15.42	11.43	4.50	19.02	19.22	19.08	36.32	30.48	7.97	8.45	20.18	26.27	10.05	26.27	8.92	19.88	7.39	24.96	36.76	19.24	26.51
AFUB_101510	118.08	179.69	153.52	166.29	177.87	154.46	163.36	146.03	156.32	160.76	142.06	163.25	166.31	181.03	63.35	64.49	79.90	65.71	9.70	16.02	158.47	197.81	136.95	174.25	144.27	162.95	114.70	133.28	130.89	148.04	33.71	36.38	34.93	33.62	36.75	37.41	31.45	39.21	31.47	26.29	39.30	17.32	36.29	47.32	72.97	63.15	30.26	50.74	73.14	43.94	77.41	48.21	61.40	64.08	63.24	25.34	62.16	67.66	57.77	59.87	46.06	58.18	62.74	19.33	75.52	290.00	20.47	9.06	10.37	9.38	27.10	34.50	11.56	17.92	13.40	4.22	15.46	20.47	19.52	29.84	31.51	8.20	9.42	15.14	28.14	11.34	28.14	8.47	21.20	9.54	31.22	42.62	22.97	31.54
AFUB_101520	123.07	170.84	142.23	164.64	169.32	144.59	151.53	149.69	148.26	147.74	140.86	171.64	152.79	168.24	61.82	66.88	81.24	57.00	9.62	15.23	156.94	181.34	139.35	157.62	139.23	150.98	109.19	130.54	117.27	146.98	27.77	29.45	29.96	30.19	31.33	34.59	30.25	31.86	27.84	21.52	32.34	15.25	30.55	43.70	67.54	57.73	24.82	49.87	66.41	47.42	73.86	44.15	57.41	59.81	67.01	25.14	62.62	61.28	56.20	59.07	42.27	52.23	66.18	24.78	74.58	263.41	24.98	6.65	7.13	7.24	21.06	35.23	8.95	14.44	10.74	2.37	17.42	24.98	12.62	24.19	28.14	5.51	8.55	12.60	19.55	6.33	19.55	5.35	17.82	7.23	25.42	36.51	17.54	25.30
AFUB_101530	116.57	179.83	153.34	165.95	172.04	157.34	158.18	141.62	156.42	158.45	144.01	174.04	160.80	172.85	64.39	68.48	79.52	62.57	9.86	15.00	155.88	195.52	129.94	167.16	143.18	152.81	111.60	134.31	128.71	152.90	31.47	31.05	29.72	31.29	34.20	36.14	30.95	34.88	27.99	23.53	35.51	17.37	32.70	42.64	71.54	59.28	27.32	49.81	67.47	44.07	76.32	47.65	60.57	60.32	63.54	26.89	64.92	62.01	56.94	57.17	46.93	58.60	62.71	23.59	78.13	280.51	26.00	8.83	10.51	8.98	28.51	32.80	12.52	14.43	11.32	4.12	17.19	26.00	20.12	33.47	34.34	7.48	9.14	20.69	23.08	10.95	23.08	8.47	24.15	10.16	27.85	37.18	19.14	30.99
AFUB_101540	119.62	195.36	155.76	160.81	179.85	158.41	167.62	150.02	158.76	162.82	148.87	178.59	160.59	186.16	67.24	68.02	66.30	64.72	9.23	18.28	158.25	198.42	143.77	171.82	161.27	154.19	127.86	141.92	128.69	151.32	32.23	31.42	30.86	33.56	35.33	36.39	32.47	38.18	30.83	24.36	36.39	17.95	33.93	42.54	75.90	58.28	33.56	51.61	72.27	43.12	69.16	47.29	63.81	50.87	54.05	27.87	55.90	67.26	56.24	46.50	41.30	46.48	53.04	20.46	67.33	275.05	22.70	8.72	14.93	7.85	20.01	38.87	9.95	15.28	8.55	4.53	18.65	22.70	15.37	26.99	20.20	4.58	5.07	12.56	29.18	8.92	29.18	11.33	22.96	10.14	27.33	38.01	16.40	31.03
AFUB_101550	103.43	150.22	137.40	141.99	156.18	134.15	134.81	124.84	133.63	134.75	123.20	159.61	134.39	161.89	41.61	51.46	68.13	41.37	10.50	11.24	136.39	173.20	101.20	147.64	129.54	140.17	100.83	110.82	118.86	131.32	15.31	14.81	16.16	16.07	20.17	20.19	15.41	20.08	15.33	13.05	22.65	9.49	23.27	43.31	56.05	47.72	20.15	40.30	50.18	31.73	61.52	38.10	51.59	45.97	49.06	20.16	44.28	57.93	46.89	45.19	44.01	43.59	49.90	12.01	59.04	219.60	19.30	7.77	7.83	8.58	19.49	30.10	7.03	17.39	12.50	3.52	12.66	19.30	13.92	25.61	20.11	5.88	7.27	8.68	25.38	6.68	25.38	6.47	12.27	8.51	14.93	18.76	8.46	19.35
AFUB_101559	115.59	168.67	149.57	164.32	172.28	149.94	150.94	140.50	151.68	147.00	139.69	171.55	155.56	164.74	54.51	65.84	74.40	50.93	9.38	13.80	149.34	183.15	114.24	163.53	135.51	150.37	112.64	126.59	123.53	151.93	24.82	22.85	21.90	25.14	28.30	27.88	21.32	28.98	22.97	18.21	28.37	13.82	30.60	43.80	68.10	55.37	26.11	47.93	61.90	40.83	68.75	44.82	56.17	54.25	61.21	25.29	48.79	59.86	52.69	52.18	44.97	52.34	57.59	15.77	64.84	267.16	22.49	10.72	10.69	9.23	24.35	34.38	13.69	14.09	10.39	5.58	17.88	22.49	19.98	30.41	31.49	8.11	8.42	14.39	24.39	12.12	24.39	8.69	20.11	10.02	19.87	28.55	14.34	22.92
AFUB_101560	112.93	159.60	143.58	153.17	163.47	148.37	143.39	140.70	155.61	143.73	135.53	152.59	144.41	160.36	51.81	56.55	60.67	51.69	9.14	11.98	144.41	183.56	126.13	161.55	136.30	132.05	98.16	126.11	127.11	139.21	22.63	23.56	22.31	23.35	27.47	26.03	20.38	25.87	20.49	16.67	27.18	14.21	26.71	35.45	62.63	48.91	21.25	44.80	59.92	35.79	62.68	35.50	51.27	46.86	54.43	22.93	46.26	49.41	50.87	48.57	39.16	43.44	51.13	15.14	59.15	226.05	15.42	11.80	12.26	9.18	20.49	28.14	12.03	14.95	10.71	7.15	20.08	15.42	14.59	30.86	31.81	6.04	8.11	17.24	18.67	9.10	18.67	8.14	19.67	10.05	20.07	24.35	12.00	21.36
AFUB_101570	107.35	160.33	133.35	146.54	159.31	135.11	146.02	133.96	145.33	148.33	124.99	158.71	147.36	164.94	52.85	60.23	73.68	53.94	8.86	13.07	140.01	170.11	111.16	146.35	129.62	139.19	107.14	112.55	119.43	139.50	21.29	23.84	21.40	21.18	24.82	25.72	21.50	23.22	21.43	16.22	30.18	12.72	30.74	41.22	64.60	53.97	21.00	42.38	63.31	39.31	72.65	41.05	51.23	56.95	56.63	20.86	44.92	62.04	55.11	52.98	45.11	43.68	58.73	17.79	63.99	261.33	19.92	5.38	8.32	7.78	21.37	24.04	8.71	17.16	9.17	5.33	16.00	19.92	12.80	28.95	27.84	4.97	5.33	15.30	17.98	5.87	17.98	4.39	17.97	8.14	18.92	29.04	12.52	21.56
AFUB_101580	127.70	181.20	155.02	163.37	183.74	162.14	161.35	154.17	154.05	152.95	147.19	178.36	166.40	183.58	58.86	63.36	66.20	54.90	8.50	13.97	158.10	196.25	130.54	171.42	141.23	153.79	111.63	134.00	135.31	151.63	30.24	30.17	32.05	29.23	30.71	34.04	27.67	33.51	28.02	22.67	33.46	15.61	31.70	46.91	62.97	58.84	26.37	47.21	67.71	40.61	67.70	43.51	55.37	58.01	52.87	25.30	48.28	59.78	58.77	53.29	44.54	46.83	59.46	13.25	72.60	264.66	19.16	7.73	14.73	8.04	23.02	30.92	14.28	15.40	12.22	5.16	16.82	19.16	13.97	36.07	32.69	6.20	6.06	19.96	23.90	9.40	23.90	5.73	24.26	7.49	25.68	36.04	18.65	28.22
AFUB_101590	127.21	183.94	171.76	179.13	181.17	159.56	167.96	212.75	157.76	153.61	161.26	184.47	223.32	185.60	63.18	60.73	66.41	56.37	5.84	14.31	157.58	198.21	134.10	174.67	151.55	167.48	118.99	130.05	128.53	158.19	32.34	35.65	29.01	33.71	33.32	36.06	27.29	33.76	28.38	25.21	35.61	16.46	35.53	46.07	71.38	61.65	28.55	48.47	68.85	43.85	72.33	45.93	57.25	61.11	56.42	26.35	61.18	62.26	56.06	55.50	46.33	52.61	57.30	16.66	72.12	268.51	39.31	9.01	9.96	6.72	24.50	35.02	10.64	18.31	11.72	2.84	9.47	39.31	16.93	25.78	26.60	4.28	10.19	14.57	21.53	12.38	21.53	10.73	25.07	10.67	31.41	45.90	21.90	30.87
AFUB_101600	122.41	173.71	156.47	174.15	181.74	149.93	162.11	151.18	161.97	153.70	148.93	179.41	169.28	180.99	61.21	68.08	75.95	60.02	9.14	12.61	159.37	197.90	135.30	178.68	146.82	160.17	111.82	139.07	133.28	154.90	32.61	32.06	30.08	30.93	35.13	35.26	27.75	33.94	29.76	24.11	36.56	14.83	32.43	42.53	70.40	52.48	28.17	43.58	60.68	42.40	73.25	44.75	55.12	56.32	57.67	25.61	61.58	58.97	49.49	52.85	48.76	51.12	55.63	15.11	65.73	252.89	24.20	5.50	12.67	6.88	22.00	28.23	11.84	18.27	10.53	6.12	16.08	24.20	18.08	37.35	32.72	4.67	8.36	20.63	18.57	8.90	18.57	7.90	19.46	7.96	27.89	37.57	20.58	29.30
