GENE	08-12-12-13	08-19-02-10	08-19-02-30	08-19-02-46	08-19-02-61	08-31-08-91	08-36-03-25	09-7500806	10-01-02-27	12-7504462	12-7504652	12-7505054	12-7505220	12-7505446	AF210	AF41	AF72	AF90	A_fumigatus_v67-36	A_fumigatus_v67-37	Af293	Af65	Afu_1042-09	Afu_124-E11	Afu_166-E11	Afu_218-E11	Afu_257-E11	Afu_343-P-11	Afu_591-12	Afu_942-09	B5852	B5854	B5856	B5859	B5863	B5866	B5868	B6069	B6074	B6078	B6079	B6081	F11628	F12041	F12219	F12636	F12865	F13535	F13619	F13952	F14403	F14513G	F14532	F14946G	F15390	F15767	F15927	F16311	F17582	F17729	F17729W	F17764	F18085	F18149	F5211G	F7763	IFM_55369	IFM_58026	IFM_58029	IFM_58401	IFM_59056	IFM_59073	IFM_59355-1	IFM_59355-2	IFM_59356-1	IFM_59356-2	IFM_59356-3	IFM_59359	IFM_59361	IFM_59361-1	IFM_59361-2	IFM_59365	IFM_59777	IFM_60237	IFM_60514	IFM_61118	IFM_61407	IFM_61578	IFM_61610	IFM_62516	NCPF-7811	NCPF-7816	NCPF-7820	NCPF-7822
AFUB_097230	117.28	168.38	149.14	160.36	160.34	144.97	144.64	137.25	144.04	148.55	142.23	174.05	148.63	176.50	63.06	61.05	77.69	47.40	8.63	16.08	149.95	185.93	113.76	160.34	137.29	144.43	107.41	128.16	116.70	149.36	27.72	29.08	27.59	28.10	30.53	29.23	25.59	32.38	26.42	20.39	32.42	15.90	30.01	40.59	69.53	54.50	25.37	45.51	67.02	40.13	71.44	44.34	56.95	56.19	60.37	25.33	46.83	64.05	55.05	46.64	43.82	52.15	57.55	11.70	71.91	251.30	17.05	8.11	12.57	12.08	22.20	28.13	12.28	15.76	10.34	4.57	20.55	17.05	15.80	23.53	23.49	5.47	8.93	12.60	21.68	10.50	21.68	6.94	14.67	6.71	24.90	34.08	17.01	26.69
AFUB_097240	118.55	167.83	154.63	168.94	174.88	143.64	147.49	142.22	157.98	156.20	148.02	168.76	153.53	167.96	60.96	64.78	80.80	51.98	9.67	13.93	150.30	191.00	133.46	163.98	145.07	145.14	108.53	121.98	123.36	146.40	29.86	29.96	31.64	27.43	29.01	33.39	28.12	32.12	30.37	21.50	32.68	17.12	32.37	41.50	70.62	63.05	27.91	45.23	70.23	45.44	69.48	44.92	52.99	56.95	63.02	26.55	46.77	63.99	51.21	55.76	39.97	52.52	58.09	15.75	65.33	269.85	23.18	9.31	5.49	8.33	23.31	27.98	10.23	17.08	12.26	2.98	11.51	23.18	14.42	23.12	30.53	6.24	10.44	10.60	22.11	10.04	22.11	6.93	17.94	6.32	24.63	36.55	19.42	27.66
AFUB_097250	123.56	177.99	166.77	174.87	184.88	169.21	162.55	147.23	158.29	170.48	146.01	185.12	166.08	181.13	55.66	77.40	75.18	60.26	7.60	14.61	149.85	190.90	144.96	173.42	148.32	157.72	119.19	129.29	132.84	143.51	29.26	26.76	28.79	21.75	25.94	29.95	28.47	34.80	27.18	20.50	32.76	15.18	34.49	42.05	74.41	70.41	26.21	45.82	75.07	39.61	74.56	45.20	52.49	54.09	75.48	24.81	72.72	71.09	62.41	62.78	45.08	64.80	57.16	21.60	63.53	284.66	19.19	6.11	5.04	5.24	17.41	29.45	13.68	15.36	7.78	5.90	24.88	19.19	14.80	34.99	37.99	9.18	9.89	16.65	17.36	16.20	17.36	6.23	17.40	2.24	28.17	34.56	20.67	26.66
AFUB_097260	119.94	185.86	159.36	179.89	179.57	165.02	163.51	148.46	160.30	172.82	146.26	185.58	167.36	194.47	60.23	64.22	69.95	61.31	9.88	17.17	151.85	189.34	127.59	172.70	146.67	154.77	122.67	139.86	136.01	157.36	29.77	28.42	29.87	30.11	33.04	36.92	28.25	32.55	27.66	22.56	34.48	17.82	30.86	42.84	70.35	55.89	23.91	46.84	73.38	40.43	71.95	41.59	58.20	52.16	60.88	23.97	63.58	58.10	58.96	52.18	45.15	52.82	58.02	17.61	70.55	260.86	18.55	6.77	7.93	10.22	24.79	23.60	12.91	13.90	9.32	6.56	17.13	18.55	16.07	25.87	25.94	7.73	8.29	19.78	20.32	14.40	20.32	7.70	18.62	6.51	28.41	37.45	20.54	28.06
AFUB_097270	121.40	187.38	158.86	176.96	185.01	143.49	162.53	155.01	166.46	171.11	170.83	181.27	178.58	190.75	61.69	65.56	68.81	64.70	9.13	15.44	158.57	199.18	137.91	170.03	153.29	160.56	114.85	142.77	132.75	154.02	31.01	33.51	33.19	30.71	36.62	37.67	28.37	37.70	30.84	25.37	35.82	16.86	33.81	45.28	70.35	60.43	28.07	47.68	68.23	47.35	78.35	49.75	56.62	60.18	57.67	26.20	70.42	58.64	51.95	58.45	46.55	50.22	58.79	19.30	72.04	277.47	21.91	9.87	12.70	10.61	27.87	38.43	17.06	13.32	10.54	3.40	19.36	21.91	15.48	26.69	29.39	5.85	10.02	16.87	22.38	8.87	22.38	7.62	16.17	7.64	28.40	39.13	21.24	28.48
AFUB_097280	124.40	185.91	166.33	178.56	197.31	170.46	161.28	159.98	167.83	174.38	157.38	187.63	176.18	194.58	61.92	63.64	72.09	70.63	8.32	16.57	161.09	200.79	152.47	178.36	156.33	163.60	125.46	140.19	138.02	170.91	37.51	36.63	38.53	36.10	35.67	39.66	35.20	39.09	33.09	28.50	40.96	16.98	32.27	41.15	67.56	61.70	30.17	49.78	68.84	43.76	77.23	48.59	60.47	60.59	56.56	28.40	64.69	58.93	56.75	61.46	50.20	49.39	62.39	20.29	71.77	288.57	23.59	5.59	10.97	8.03	21.62	29.25	13.79	15.97	11.15	3.40	16.66	23.59	18.10	27.12	30.86	6.53	9.07	14.75	20.56	10.89	20.56	7.98	17.73	8.62	33.60	41.48	23.24	33.90
AFUB_097290	128.17	197.00	155.39	173.38	184.76	161.50	162.95	155.45	166.50	170.98	163.29	186.40	175.65	197.92	59.06	68.36	76.85	66.17	8.64	14.21	167.98	203.59	157.69	182.56	146.38	157.99	126.09	144.66	131.42	158.68	33.50	38.82	37.15	33.32	37.22	40.96	35.05	39.37	33.53	28.70	38.01	18.44	37.70	45.60	73.36	53.73	29.02	48.19	68.83	42.79	75.82	48.55	64.14	56.98	60.26	28.51	69.84	64.20	63.13	59.77	48.67	48.27	63.64	18.79	72.63	288.10	25.77	4.70	10.07	6.41	30.19	34.78	10.19	18.59	11.43	3.51	14.99	25.77	21.23	37.47	30.36	5.12	9.74	19.70	21.28	10.86	21.28	5.42	21.70	7.17	33.31	43.93	27.92	33.51
AFUB_097300	121.36	177.74	158.83	170.00	179.73	156.62	157.85	149.12	157.69	161.99	154.61	176.53	165.45	180.13	63.75	70.94	81.86	64.11	9.42	14.96	159.51	195.06	140.48	172.67	149.08	158.04	116.67	130.98	131.37	149.81	30.01	31.98	30.62	29.49	30.90	36.06	27.72	33.77	30.09	25.20	37.81	15.88	30.72	46.20	75.22	58.66	29.49	46.45	65.44	38.47	70.19	47.18	62.04	61.29	61.38	25.24	59.12	64.10	53.77	55.86	47.05	54.44	66.67	20.79	73.62	269.67	20.54	9.05	11.59	9.27	24.97	29.27	15.44	15.48	10.98	7.25	20.43	20.54	20.98	32.37	30.30	6.23	10.18	17.86	28.00	11.85	28.00	10.33	18.57	10.35	30.41	38.57	22.09	31.06
AFUB_097310	127.54	187.98	168.68	179.59	186.90	158.78	159.57	149.97	161.31	166.76	152.91	175.44	177.39	192.13	67.93	72.66	73.66	61.87	9.58	15.27	165.26	203.52	131.20	179.27	151.07	168.13	121.94	134.44	126.74	159.66	32.31	31.53	31.69	30.78	34.45	36.91	26.99	33.07	34.20	23.71	35.26	18.50	33.97	41.15	78.15	60.30	26.95	48.81	66.05	40.47	72.55	47.02	68.28	67.75	66.12	27.72	59.78	64.56	59.47	63.49	44.51	54.35	62.64	22.55	72.98	275.33	23.77	11.34	11.55	6.77	21.96	37.11	9.38	15.18	11.33	4.62	18.27	23.77	14.19	25.51	32.03	3.30	7.34	16.47	27.20	11.93	27.20	3.54	19.77	6.50	35.03	44.97	22.40	33.03
AFUB_097320	116.79	162.03	150.34	161.64	168.25	143.93	149.22	145.04	149.67	143.51	143.04	164.67	152.44	162.99	57.15	65.36	70.48	49.58	9.64	12.90	146.17	178.56	115.70	158.43	132.30	151.83	104.08	121.73	121.15	145.15	24.96	27.19	24.64	25.41	28.96	32.06	25.18	31.47	24.04	21.12	32.89	15.17	31.31	42.58	64.93	53.29	27.21	45.12	63.66	42.11	68.31	40.56	56.92	54.79	59.40	26.35	37.48	57.51	51.56	53.97	42.22	48.17	54.11	11.08	66.28	245.62	21.77	10.90	12.08	9.18	26.18	35.11	10.57	17.21	10.61	6.01	17.09	21.77	18.42	27.52	25.07	7.61	9.24	14.93	23.94	8.23	23.94	7.61	20.55	6.79	22.52	30.38	15.44	27.01
AFUB_097330	109.50	185.39	152.86	172.56	196.05	151.03	161.19	136.45	162.89	146.89	147.83	170.14	161.12	171.08	49.42	59.34	64.82	52.29	8.24	12.84	155.80	176.54	126.99	156.62	142.68	153.35	110.15	126.20	133.55	147.82	24.38	25.81	23.37	22.08	24.88	28.91	22.26	25.38	23.23	25.46	29.97	13.59	29.87	40.59	66.42	56.29	20.94	40.57	66.85	38.45	74.30	40.79	60.04	57.01	59.64	23.11	40.77	59.43	53.09	45.32	40.29	46.28	56.20	14.20	65.01	239.72	32.41	6.69	7.70	6.84	20.29	28.39	7.92	21.06	13.07	3.21	12.76	32.41	12.47	21.66	21.36	5.90	7.61	13.85	24.17	12.21	24.17	5.43	20.08	4.75	25.64	31.80	18.01	24.20
AFUB_097337	128.94	187.68	169.36	185.80	198.78	172.42	181.19	164.86	164.33	170.95	161.47	179.83	175.37	205.62	74.52	70.22	74.81	61.53	8.44	17.35	166.26	218.16	166.74	181.83	157.26	163.59	117.21	138.67	136.05	163.96	35.15	37.01	37.00	34.60	34.73	42.61	34.08	40.51	37.31	28.12	41.83	18.67	35.58	39.79	74.32	63.99	31.85	50.85	69.65	44.05	76.85	45.92	62.11	64.71	66.40	30.36	0.00	63.46	54.90	59.43	46.21	58.32	65.52	23.27	70.18	282.32	22.76	6.48	10.68	9.02	24.44	30.11	13.92	16.76	10.87	4.25	14.64	22.76	19.39	38.54	35.04	6.19	7.73	20.57	24.39	7.15	24.39	5.85	21.50	8.14	35.61	45.46	22.46	35.10
AFUB_097338	114.48	166.90	156.74	173.10	184.25	155.74	150.29	160.35	151.01	168.28	145.14	177.96	165.42	187.74	55.49	70.76	71.92	55.52	8.34	12.14	149.70	195.49	136.51	170.47	140.44	154.74	110.89	133.82	117.90	149.72	26.84	27.03	25.53	30.06	27.09	31.53	25.38	29.89	27.74	22.95	31.23	15.05	30.46	42.95	73.37	64.76	23.23	40.76	68.01	46.80	70.12	45.59	51.57	59.77	64.86	24.11	21.39	62.37	54.77	52.88	44.67	50.33	53.87	19.13	66.63	0.00	20.21	6.45	8.96	9.57	21.16	23.76	8.68	13.62	13.56	2.43	13.31	20.21	17.20	26.49	27.71	7.32	10.14	13.11	14.16	10.97	14.16	5.23	19.22	5.22	25.88	39.20	19.23	26.05
AFUB_097339	133.14	183.32	178.65	180.33	193.57	168.13	166.13	159.78	175.61	170.20	157.74	176.56	176.04	215.24	62.90	71.41	78.92	66.41	8.96	13.64	159.77	195.53	149.08	171.75	170.07	171.15	116.56	142.65	135.99	160.37	35.83	34.61	37.63	36.61	37.65	38.83	32.27	44.40	35.08	27.83	39.84	18.49	32.77	43.04	75.79	56.84	26.71	48.64	73.30	38.94	77.75	43.93	57.17	64.78	57.62	24.43	0.00	62.47	59.03	55.99	52.25	51.29	63.74	16.87	74.91	0.00	11.86	6.58	10.55	9.39	27.09	26.73	13.40	12.29	9.79	5.87	19.03	11.86	15.16	28.21	33.95	4.31	13.26	17.67	20.36	6.06	20.36	5.52	14.82	7.18	33.57	42.29	24.04	30.13
AFUB_097340	123.99	183.12	166.52	180.60	184.86	162.88	163.89	158.87	164.06	167.46	157.53	179.08	168.38	183.32	60.28	67.85	74.12	60.23	10.00	14.88	162.49	198.38	138.77	167.35	151.51	160.78	115.25	133.05	131.67	152.50	34.25	32.53	31.46	32.36	32.39	36.28	33.06	38.74	33.60	27.55	37.58	18.80	33.87	43.53	71.46	62.38	27.15	46.99	68.14	38.24	76.26	46.37	57.22	56.98	55.66	28.50	35.99	64.54	58.19	60.52	46.10	54.78	61.70	18.96	69.63	0.09	14.36	6.56	11.94	7.78	24.43	26.40	12.25	13.65	11.21	6.18	14.50	14.36	16.77	33.15	30.95	7.15	10.98	19.19	20.63	12.41	20.63	4.20	17.52	5.17	31.92	41.22	21.98	30.99
AFUB_097350	118.51	192.15	161.52	179.86	184.15	155.50	158.81	140.02	162.47	166.10	152.95	177.03	163.32	196.85	56.09	64.91	63.34	64.70	7.96	13.58	165.58	200.23	150.38	175.91	136.72	166.10	116.74	141.65	133.34	155.86	28.59	33.62	30.22	29.28	29.70	37.42	31.39	32.11	29.84	19.53	34.22	15.54	31.67	38.67	70.87	62.85	25.98	43.48	68.92	49.98	78.26	47.70	59.53	51.02	55.07	24.01	60.68	65.92	49.13	52.53	44.59	46.93	58.16	19.26	83.10	0.00	21.16	6.09	16.34	6.87	25.33	25.93	9.82	16.58	10.60	6.52	16.08	21.16	13.65	30.51	30.87	6.79	6.14	18.69	13.61	13.34	13.61	2.25	22.75	6.95	31.45	36.48	18.33	26.00
AFUB_097360	126.14	183.98	162.69	167.38	181.73	159.82	160.01	145.37	152.86	161.71	151.49	172.02	169.74	182.85	59.20	61.48	74.50	66.79	8.22	14.33	149.96	196.35	133.28	163.47	144.07	152.58	115.29	127.86	132.47	147.83	31.07	33.30	31.00	29.95	31.22	36.05	29.18	34.30	30.25	25.17	36.30	18.17	35.47	42.68	70.07	53.17	26.49	45.24	67.10	39.84	75.83	47.81	56.23	60.13	58.54	26.97	61.51	62.59	57.02	60.16	41.37	50.61	60.03	19.06	69.52	0.09	19.43	6.58	9.36	8.15	25.91	32.16	9.64	15.20	9.70	3.44	15.36	19.43	16.59	26.64	26.69	6.13	6.82	15.56	22.90	9.26	22.90	4.78	18.76	6.67	27.63	38.56	19.48	27.54
AFUB_097370	131.06	192.65	166.57	178.83	190.25	164.94	169.71	154.53	172.72	168.61	156.12	178.42	167.42	193.22	64.88	69.72	79.32	66.84	10.25	14.13	163.58	206.80	163.16	173.04	151.28	165.66	121.57	133.80	133.62	162.49	35.14	35.95	36.75	32.76	36.05	40.07	32.47	40.58	32.53	27.30	40.01	18.32	33.78	43.77	66.73	58.74	30.94	46.53	66.57	42.70	78.00	47.36	57.86	62.47	58.13	27.17	61.65	65.29	57.22	59.89	40.37	53.10	59.23	19.51	70.75	0.06	19.30	5.85	14.38	6.85	27.84	30.95	11.59	13.46	8.50	3.73	14.98	19.30	18.09	33.03	28.45	4.98	8.79	14.63	23.76	9.62	23.76	5.81	22.39	5.70	32.38	42.34	23.80	32.31
AFUB_097380	122.75	181.10	156.52	176.59	170.17	153.91	157.95	151.49	159.22	160.49	142.81	173.35	164.45	186.58	59.85	63.86	70.97	64.50	9.59	14.54	159.37	197.69	149.60	171.28	143.69	155.93	116.92	132.40	128.27	151.57	29.14	31.12	29.64	28.44	29.71	34.74	26.43	34.08	29.50	25.42	37.07	15.04	29.85	42.66	68.29	53.27	24.90	47.05	63.81	40.96	71.41	43.63	52.33	56.70	59.04	24.40	60.87	57.80	55.74	56.06	42.68	54.55	63.74	19.16	70.00	0.06	21.40	6.51	8.42	8.03	23.11	27.82	11.73	16.42	13.49	4.74	17.42	21.40	17.64	26.35	31.20	6.59	9.57	16.35	23.63	11.36	23.63	5.40	20.70	6.24	27.66	35.22	19.29	25.75
AFUB_097390	122.18	174.48	158.44	165.17	179.82	152.58	162.06	146.66	159.40	151.28	147.94	170.13	165.72	170.62	63.34	67.42	74.55	55.90	10.68	14.06	147.73	199.16	140.56	156.08	139.16	146.67	106.89	130.45	124.79	158.31	28.76	30.30	29.49	29.75	35.81	38.35	27.84	33.60	30.01	25.52	34.06	16.24	31.63	38.08	72.24	59.88	27.79	46.24	72.80	42.65	78.78	44.89	57.97	58.39	65.74	25.88	48.50	64.55	59.32	56.53	42.31	57.99	57.09	10.96	68.87	0.16	18.60	3.74	9.59	6.11	20.02	23.35	8.79	17.72	9.15	4.05	17.10	18.60	16.64	24.53	25.37	5.93	7.35	13.30	18.00	9.61	18.00	6.02	23.57	7.49	27.42	36.30	18.58	26.54
AFUB_097400	0.00	0.05	93.63	105.37	109.34	0.00	3.39	91.89	39.59	193.79	0.00	0.04	135.98	41.18	15.33	0.09	0.00	13.44	0.00	0.00	0.00	40.84	0.00	0.09	0.00	0.00	0.00	4.98	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.14	25.39	23.75	18.20	27.38	11.59	8.43	9.80	0.00	13.88	7.74	9.52	62.96	9.11	0.00	10.63	15.00	0.00	12.84	20.99	27.82	16.59	0.00	0.00	0.00	0.00	13.43	12.82	22.16	0.06	5.00	1.41	0.00	0.00	0.00	9.74	1.91	5.23	2.75	0.49	2.55	5.00	16.25	26.65	33.03	1.31	8.80	18.75	0.00	1.00	0.00	3.26	0.00	0.20	8.30	9.77	0.16	0.00
AFUB_097410	0.00	0.00	151.20	161.57	167.56	0.00	8.77	0.68	185.86	313.29	0.00	0.00	333.59	0.20	0.25	0.00	0.00	14.35	0.00	0.00	0.00	39.31	0.00	0.20	0.00	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.01	25.52	23.80	34.65	14.17	38.89	52.98	0.00	0.00	36.26	53.12	59.96	43.37	0.00	60.19	0.06	0.00	0.00	25.35	49.97	0.00	0.00	0.00	0.00	0.00	0.00	13.76	0.00	0.00	13.23	0.00	0.00	0.00	0.00	0.55	12.06	11.02	10.30	5.31	17.53	13.23	18.72	40.51	31.20	0.00	9.05	15.86	0.00	0.00	0.00	4.50	0.00	0.00	36.13	3.60	0.00	0.00
AFUB_097420	0.03	0.08	154.23	156.00	164.02	0.00	0.04	0.04	0.04	154.76	0.04	0.06	160.91	0.14	0.00	0.00	0.00	0.00	0.00	0.00	7.02	0.16	0.02	0.17	0.10	0.02	0.04	0.10	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.16	34.71	30.43	23.83	34.21	16.48	0.04	0.00	0.02	0.04	0.04	0.04	65.78	0.02	4.29	0.00	0.00	0.06	0.03	25.80	58.43	0.00	0.03	0.06	0.00	0.00	0.00	19.10	0.02	0.06	0.02	0.00	0.00	0.02	0.00	0.00	0.02	0.02	0.04	0.00	0.00	0.02	17.67	29.20	31.32	0.00	8.63	15.60	0.00	0.00	0.00	0.00	0.02	0.13	0.00	0.00	0.05	0.00
AFUB_097430	0.00	0.00	154.24	157.94	177.15	0.00	0.00	0.00	0.00	169.06	0.00	0.00	174.42	0.00	0.00	0.00	0.00	1.54	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18	38.97	35.16	31.01	41.85	21.74	0.18	0.00	0.00	0.00	0.00	0.00	76.78	0.00	0.00	0.00	0.00	0.00	0.00	24.91	70.23	0.00	0.00	0.20	0.00	0.00	0.00	17.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.44	41.28	37.53	0.00	9.31	27.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00
AFUB_097440	0.00	0.20	160.24	166.29	174.17	0.00	0.00	0.00	0.00	164.59	0.00	0.00	174.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	39.66	36.05	30.96	42.87	18.21	0.00	0.00	0.00	0.00	0.20	0.00	71.44	0.00	0.00	0.00	0.00	0.00	0.00	29.38	68.56	0.00	0.00	0.00	0.00	0.00	0.00	18.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.24	36.85	39.47	0.00	9.83	19.29	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.02	0.00
AFUB_097450	0.03	0.00	152.92	160.51	169.46	0.00	0.14	0.06	0.00	159.97	0.00	0.00	161.19	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.02	0.00	0.08	0.06	0.00	0.03	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.23	39.20	33.56	27.89	38.57	18.34	0.06	0.05	0.00	0.00	0.00	0.00	71.53	0.22	0.00	0.00	0.00	0.00	0.00	27.93	60.70	0.00	0.00	0.00	0.00	0.00	0.00	17.15	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.10	39.73	32.23	0.00	7.91	17.81	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.22	0.00
AFUB_097460	0.00	0.00	157.30	160.61	177.79	0.00	0.04	0.00	0.00	158.05	0.00	0.00	157.21	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.21	39.12	35.36	28.22	44.88	19.36	0.00	0.00	0.00	0.00	0.11	0.00	69.89	0.00	0.00	0.00	0.00	0.00	0.00	28.76	62.01	0.00	0.00	0.00	0.00	0.00	0.00	20.12	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.32	31.85	28.43	0.00	6.70	18.21	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.32	0.00
AFUB_097470	0.00	0.00	147.19	156.27	161.78	0.00	0.00	0.00	0.00	156.22	0.00	0.00	156.40	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	31.66	29.08	25.20	33.47	14.80	0.00	0.00	0.00	0.00	0.03	0.00	65.89	0.25	0.00	0.00	0.00	0.00	0.00	20.99	53.25	0.00	0.00	0.00	0.00	0.00	0.00	18.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.79	26.09	29.85	0.00	9.02	17.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00
AFUB_097480	0.16	0.00	163.56	169.28	180.26	0.00	0.00	0.10	0.00	160.82	0.00	0.00	173.73	0.00	0.15	0.00	0.00	0.07	0.00	0.00	113.14	135.88	0.00	0.00	0.14	0.14	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.91	29.71	25.52	37.65	16.31	0.00	0.00	0.00	0.00	0.05	0.00	67.76	0.19	0.14	0.00	0.00	0.00	0.00	25.26	55.42	0.00	0.06	0.14	0.00	0.00	0.00	19.38	0.05	186.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.86	32.61	29.88	0.00	8.07	17.90	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.09	0.00
AFUB_097490	0.04	0.04	161.48	168.39	187.19	0.04	0.00	0.09	0.02	167.55	0.00	0.11	167.50	0.21	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.06	0.09	0.03	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.06	38.04	31.40	25.59	37.07	19.69	0.00	0.00	0.00	0.00	0.06	0.00	67.32	0.00	0.00	0.00	0.00	0.00	0.00	29.68	50.46	0.00	0.00	0.00	0.00	0.00	0.00	15.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.45	26.26	25.63	0.00	7.29	14.62	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.09	0.00
AFUB_097500	0.00	0.00	153.46	171.41	177.78	0.00	0.15	0.00	0.00	163.92	0.00	0.00	169.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.08	0.00	0.13	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.13	39.89	34.11	25.28	38.29	16.41	0.08	0.00	0.00	0.00	0.00	0.00	64.64	0.00	0.00	0.00	0.00	0.00	0.00	25.74	48.33	0.00	0.00	0.00	0.00	0.00	0.00	12.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.76	28.33	23.97	0.00	9.53	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AFUB_097510	0.00	0.00	156.52	156.71	167.88	0.00	0.00	0.00	0.02	150.01	0.00	0.00	152.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.01	0.05	0.05	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.06	29.43	25.29	20.87	30.59	14.11	0.05	0.00	0.00	0.00	0.03	0.00	65.04	0.06	0.03	0.00	0.00	0.00	0.02	22.65	38.65	0.00	0.00	0.00	0.00	0.00	0.00	11.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	14.54	21.19	27.92	0.00	8.88	11.24	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.06	0.00
AFUB_097520	0.00	0.12	133.92	144.29	155.71	0.00	0.00	0.00	0.00	145.42	0.00	0.00	138.26	0.04	0.19	0.00	0.00	0.00	0.04	0.08	0.00	0.07	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.05	0.00	0.08	22.02	20.07	14.04	26.41	12.63	0.00	0.00	0.00	0.00	0.00	0.00	65.46	0.00	0.00	0.00	0.00	0.00	0.00	21.90	38.73	0.00	0.24	0.05	0.00	0.00	0.00	14.76	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	20.62	28.28	30.47	0.00	8.64	14.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AFUB_097530	85.33	38.68	161.77	279.18	303.38	111.19	98.84	0.19	111.24	156.76	104.12	124.71	334.34	128.43	29.91	0.06	0.00	0.00	0.02	0.02	0.03	135.85	121.35	119.76	103.58	109.34	88.29	76.02	92.47	104.89	8.93	9.23	8.50	19.59	7.51	9.13	8.44	38.79	30.06	27.44	38.51	18.52	18.24	33.13	0.00	46.86	14.77	36.38	128.69	31.41	0.00	39.69	42.64	0.00	38.96	27.95	60.99	0.00	46.33	0.23	0.00	0.00	0.06	19.51	64.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	57.67	111.89	100.79	0.00	10.42	67.01	0.00	0.00	0.00	0.00	0.00	0.16	21.18	24.25	1.22	0.02
